X_element,C_wt%,Cr_wt%,N_wt%,Mo_wt%,Fe_wt% (balance),Ms_C,PREN,Strength_proxy_MPa,Service_T_C (info),Ms_ok_(>=200C),Fe_balance_ok_(>80%),Ni_wt%,Mn_wt%,Si_wt%
Ni,0.4,13.0,0.05,,84.05,168.24999999999997,13.8,356.18017784633867,20,False,True,2.5,,
Ni,0.4,13.0,0.1,,86.5,212.49999999999997,14.6,341.22917553268945,20,True,True,0.0,,
Ni,0.4,13.0,0.1,,86.0,203.64999999999995,14.6,355.3713111564204,20,True,True,0.5,,
Ni,0.4,13.0,0.1,,85.5,194.79999999999998,14.6,361.22917553268945,20,False,True,1.0,,
Ni,0.4,13.0,0.1,,85.0,185.94999999999996,14.6,365.72407296052126,20,False,True,1.5,,
Ni,0.4,13.0,0.1,,84.5,177.1,14.6,369.51344678015136,20,False,True,2.0,,
Ni,0.4,13.0,0.1,,84.0,168.24999999999997,14.6,372.8519521343733,20,False,True,2.5,,
Ni,0.4,13.0,0.15,,86.45,212.49999999999997,15.4,354.02187788139213,20,True,True,0.0,,
Ni,0.4,13.0,0.15,,85.95,203.64999999999995,15.4,368.1640135051231,20,True,True,0.5,,
Ni,0.4,13.0,0.15,,85.45,194.79999999999998,15.4,374.02187788139213,20,False,True,1.0,,
Ni,0.4,13.0,0.15,,84.95,185.94999999999996,15.4,378.51677530922393,20,False,True,1.5,,
Ni,0.4,13.0,0.15,,84.45,177.1,15.4,382.30614912885403,20,False,True,2.0,,
Ni,0.4,13.0,0.15,,83.95,168.24999999999997,15.4,385.6446544830759,20,False,True,2.5,,
Ni,0.4,14.0,0.0,,85.6,200.39999999999995,14.0,289.0718915455069,20,True,True,0.0,,
Ni,0.4,14.0,0.0,,85.1,191.54999999999993,14.0,303.21402716923785,20,False,True,0.5,,
Ni,0.4,14.0,0.0,,84.6,182.69999999999996,14.0,309.0718915455069,20,False,True,1.0,,
Ni,0.4,14.0,0.0,,84.1,173.84999999999994,14.0,313.5667889733387,20,False,True,1.5,,
Ni,0.4,14.0,0.0,,83.6,164.99999999999997,14.0,317.3561627929688,20,False,True,2.0,,
Ni,0.4,14.0,0.0,,83.1,156.14999999999995,14.0,320.69466814719067,20,False,True,2.5,,
Ni,0.4,14.0,0.05,,85.55,200.39999999999995,14.8,329.32111514050314,20,True,True,0.0,,
Ni,0.4,14.0,0.05,,85.05,191.54999999999993,14.8,343.4632507642341,20,False,True,0.5,,
Ni,0.4,14.0,0.05,,84.55,182.69999999999996,14.8,349.32111514050314,20,False,True,1.0,,
Ni,0.4,14.0,0.05,,84.05,173.84999999999994,14.8,353.81601256833494,20,False,True,1.5,,
Ni,0.4,14.0,0.05,,83.55,164.99999999999997,14.8,357.60538638796504,20,False,True,2.0,,
Ni,0.4,14.0,0.05,,83.05,156.14999999999995,14.8,360.9438917421869,20,False,True,2.5,,
Ni,0.4,14.0,0.1,,85.5,200.39999999999995,15.6,345.99288942853775,20,True,True,0.0,,
Ni,0.4,14.0,0.1,,85.0,191.54999999999993,15.6,360.1350250522687,20,False,True,0.5,,
Ni,0.4,14.0,0.1,,84.5,182.69999999999996,15.6,365.99288942853775,20,False,True,1.0,,
Ni,0.4,14.0,0.1,,84.0,173.84999999999994,15.6,370.48778685636955,20,False,True,1.5,,
Ni,0.4,14.0,0.1,,83.5,164.99999999999997,15.6,374.27716067599965,20,False,True,2.0,,
Ni,0.4,14.0,0.1,,83.0,156.14999999999995,15.6,377.6156660302215,20,False,True,2.5,,
Ni,0.4,14.0,0.15,,85.45,200.39999999999995,16.4,358.7855917772404,20,True,True,0.0,,
Ni,0.4,14.0,0.15,,84.95,191.54999999999993,16.4,372.9277274009714,20,False,True,0.5,,
Ni,0.4,14.0,0.15,,84.45,182.69999999999996,16.4,378.7855917772404,20,False,True,1.0,,
Ni,0.4,14.0,0.15,,83.95,173.84999999999994,16.4,383.28048920507223,20,False,True,1.5,,
Ni,0.4,14.0,0.15,,83.45,164.99999999999997,16.4,387.06986302470233,20,False,True,2.0,,
Ni,0.4,14.0,0.15,,82.95,156.14999999999995,16.4,390.40836837892425,20,False,True,2.5,,
Ni,0.4,15.0,0.0,,84.6,188.29999999999995,15.0,293.66830012567857,20,False,True,0.0,,
Ni,0.4,15.0,0.0,,84.1,179.44999999999993,15.0,307.8104357494095,20,False,True,0.5,,
Ni,0.4,15.0,0.0,,83.6,170.59999999999997,15.0,313.66830012567857,20,False,True,1.0,,
Ni,0.4,15.0,0.0,,83.1,161.74999999999994,15.0,318.1631975535104,20,False,True,1.5,,
Ni,0.4,15.0,0.0,,82.6,152.89999999999998,15.0,321.9525713731405,20,False,True,2.0,,
Ni,0.4,15.0,0.0,,82.1,144.04999999999995,15.0,325.29107672736234,20,False,True,2.5,,
Ni,0.4,15.0,0.05,,84.55,188.29999999999995,15.8,333.9175237206748,20,False,True,0.0,,
Ni,0.4,15.0,0.05,,84.05,179.44999999999993,15.8,348.05965934440576,20,False,True,0.5,,
Ni,0.4,15.0,0.05,,83.55,170.59999999999997,15.8,353.9175237206748,20,False,True,1.0,,
Ni,0.4,15.0,0.05,,83.05,161.74999999999994,15.8,358.4124211485066,20,False,True,1.5,,
Ni,0.4,15.0,0.05,,82.55,152.89999999999998,15.8,362.2017949681367,20,False,True,2.0,,
Ni,0.4,15.0,0.05,,82.05,144.04999999999995,15.8,365.5403003223586,20,False,True,2.5,,
Ni,0.4,15.0,0.1,,84.5,188.29999999999995,16.6,350.5892980087094,20,False,True,0.0,,
Ni,0.4,15.0,0.1,,84.0,179.44999999999993,16.6,364.73143363244037,20,False,True,0.5,,
Ni,0.4,15.0,0.1,,83.5,170.59999999999997,16.6,370.5892980087094,20,False,True,1.0,,
Ni,0.4,15.0,0.1,,83.0,161.74999999999994,16.6,375.0841954365412,20,False,True,1.5,,
Ni,0.4,15.0,0.1,,82.5,152.89999999999998,16.6,378.8735692561713,20,False,True,2.0,,
Ni,0.4,15.0,0.1,,82.0,144.04999999999995,16.6,382.2120746103932,20,False,True,2.5,,
Ni,0.4,15.0,0.15,,84.45,188.29999999999995,17.4,363.3820003574121,20,False,True,0.0,,
Ni,0.4,15.0,0.15,,83.95,179.44999999999993,17.4,377.52413598114305,20,False,True,0.5,,
Ni,0.4,15.0,0.15,,83.45,170.59999999999997,17.4,383.3820003574121,20,False,True,1.0,,
Ni,0.4,15.0,0.15,,82.95,161.74999999999994,17.4,387.8768977852439,20,False,True,1.5,,
Ni,0.4,15.0,0.15,,82.45,152.89999999999998,17.4,391.666271604874,20,False,True,2.0,,
Ni,0.4,15.0,0.15,,81.95,144.04999999999995,17.4,395.0047769590959,20,False,True,2.5,,
Ni,0.5,11.0,0.0,,88.5,194.4,11.0,292.85856295907587,20,False,True,0.0,,
Ni,0.5,11.0,0.0,,88.0,185.54999999999998,11.0,307.0006985828068,20,False,True,0.5,,
Ni,0.5,11.0,0.0,,87.5,176.70000000000002,11.0,312.85856295907587,20,False,True,1.0,,
Ni,0.5,11.0,0.0,,87.0,167.85,11.0,317.35346038690767,20,False,True,1.5,,
Ni,0.5,11.0,0.0,,86.5,159.00000000000003,11.0,321.14283420653777,20,False,True,2.0,,
Ni,0.5,11.0,0.0,,86.0,150.15,11.0,324.4813395607597,20,False,True,2.5,,
Ni,0.5,11.0,0.05,,88.45,194.4,11.8,333.1077865540721,20,False,True,0.0,,
Ni,0.5,11.0,0.05,,87.95,185.54999999999998,11.8,347.24992217780306,20,False,True,0.5,,
Ni,0.5,11.0,0.05,,87.45,176.70000000000002,11.8,353.1077865540721,20,False,True,1.0,,
Ni,0.5,11.0,0.05,,86.95,167.85,11.8,357.6026839819039,20,False,True,1.5,,
Ni,0.5,11.0,0.05,,86.45,159.00000000000003,11.8,361.392057801534,20,False,True,2.0,,
Ni,0.5,11.0,0.05,,85.95,150.15,11.8,364.73056315575593,20,False,True,2.5,,
Ni,0.5,11.0,0.1,,88.4,194.4,12.6,349.7795608421067,20,False,True,0.0,,
Ni,0.5,11.0,0.1,,87.9,185.54999999999998,12.6,363.92169646583767,20,False,True,0.5,,
Ni,0.5,11.0,0.1,,87.4,176.70000000000002,12.6,369.7795608421067,20,False,True,1.0,,
Ni,0.5,11.0,0.1,,86.9,167.85,12.6,374.2744582699385,20,False,True,1.5,,
Ni,0.5,11.0,0.1,,86.4,159.00000000000003,12.6,378.0638320895686,20,False,True,2.0,,
Ni,0.5,11.0,0.1,,85.9,150.15,12.6,381.40233744379054,20,False,True,2.5,,
Ni,0.5,11.0,0.15,,88.35,194.4,13.4,362.5722631908094,20,False,True,0.0,,
Ni,0.5,11.0,0.15,,87.85,185.54999999999998,13.4,376.71439881454035,20,False,True,0.5,,
Ni,0.5,11.0,0.15,,87.35,176.70000000000002,13.4,382.5722631908094,20,False,True,1.0,,
Ni,0.5,11.0,0.15,,86.85,167.85,13.4,387.0671606186412,20,False,True,1.5,,
Ni,0.5,11.0,0.15,,86.35,159.00000000000003,13.4,390.8565344382713,20,False,True,2.0,,
Ni,0.5,11.0,0.15,,85.85,150.15,13.4,394.19503979249316,20,False,True,2.5,,
Ni,0.5,12.0,0.0,,87.5,182.3,12.0,298.0202518264583,20,False,True,0.0,,
Ni,0.5,12.0,0.0,,87.0,173.45,12.0,312.16238745018927,20,False,True,0.5,,
Ni,0.5,12.0,0.0,,86.5,164.60000000000002,12.0,318.0202518264583,20,False,True,1.0,,
Ni,0.5,12.0,0.0,,86.0,155.75,12.0,322.5151492542901,20,False,True,1.5,,
Ni,0.5,12.0,0.0,,85.5,146.90000000000003,12.0,326.3045230739202,20,False,True,2.0,,
Ni,0.5,12.0,0.0,,85.0,138.05,12.0,329.6430284281421,20,False,True,2.5,,
Ni,0.5,12.0,0.05,,87.45,182.3,12.8,338.26947542145456,20,False,True,0.0,,
Ni,0.5,12.0,0.05,,86.95,173.45,12.8,352.4116110451855,20,False,True,0.5,,
Ni,0.5,12.0,0.05,,86.45,164.60000000000002,12.8,358.26947542145456,20,False,True,1.0,,
Ni,0.5,12.0,0.05,,85.95,155.75,12.8,362.76437284928636,20,False,True,1.5,,
Ni,0.5,12.0,0.05,,85.45,146.90000000000003,12.8,366.55374666891646,20,False,True,2.0,,
Ni,0.5,12.0,0.05,,84.95,138.05,12.8,369.8922520231383,20,False,True,2.5,,
Ni,0.5,12.0,0.1,,87.4,182.3,13.6,354.94124970948917,20,False,True,0.0,,
Ni,0.5,12.0,0.1,,86.9,173.45,13.6,369.0833853332201,20,False,True,0.5,,
Ni,0.5,12.0,0.1,,86.4,164.60000000000002,13.6,374.94124970948917,20,False,True,1.0,,
Ni,0.5,12.0,0.1,,85.9,155.75,13.6,379.436147137321,20,False,True,1.5,,
Ni,0.5,12.0,0.1,,85.4,146.90000000000003,13.6,383.2255209569511,20,False,True,2.0,,
Ni,0.5,12.0,0.1,,84.9,138.05,13.6,386.56402631117294,20,False,True,2.5,,
Ni,0.5,12.0,0.15,,87.35,182.3,14.4,367.73395205819185,20,False,True,0.0,,
Ni,0.5,12.0,0.15,,86.85,173.45,14.4,381.8760876819228,20,False,True,0.5,,
Ni,0.5,12.0,0.15,,86.35,164.60000000000002,14.4,387.73395205819185,20,False,True,1.0,,
Ni,0.5,12.0,0.15,,85.85,155.75,14.4,392.22884948602365,20,False,True,1.5,,
Ni,0.5,12.0,0.15,,85.35,146.90000000000003,14.4,396.01822330565375,20,False,True,2.0,,
Ni,0.5,12.0,0.15,,84.85,138.05,14.4,399.35672865987567,20,False,True,2.5,,
Ni,0.5,13.0,0.0,,86.5,170.20000000000002,13.0,302.97098993787654,20,False,True,0.0,,
Ni,0.5,13.0,0.0,,86.0,161.35,13.0,317.1131255616075,20,False,True,0.5,,
Ni,0.5,13.0,0.0,,85.5,152.50000000000003,13.0,322.97098993787654,20,False,True,1.0,,
Ni,0.5,13.0,0.0,,85.0,143.65,13.0,327.46588736570834,20,False,True,1.5,,
Ni,0.5,13.0,0.0,,84.5,134.80000000000004,13.0,331.25526118533844,20,False,True,2.0,,
Ni,0.5,13.0,0.0,,84.0,125.95000000000002,13.0,334.5937665395603,20,False,True,2.5,,
Ni,0.5,13.0,0.05,,86.45,170.20000000000002,13.8,343.2202135328728,20,False,True,0.0,,
Ni,0.5,13.0,0.05,,85.95,161.35,13.8,357.3623491566037,20,False,True,0.5,,
Ni,0.5,13.0,0.05,,85.45,152.50000000000003,13.8,363.2202135328728,20,False,True,1.0,,
Ni,0.5,13.0,0.05,,84.95,143.65,13.8,367.7151109607046,20,False,True,1.5,,
Ni,0.5,13.0,0.05,,84.45,134.80000000000004,13.8,371.5044847803347,20,False,True,2.0,,
Ni,0.5,13.0,0.05,,83.95,125.95000000000002,13.8,374.84299013455654,20,False,True,2.5,,
Ni,0.5,13.0,0.1,,86.4,170.20000000000002,14.6,359.8919878209074,20,False,True,0.0,,
Ni,0.5,13.0,0.1,,85.9,161.35,14.6,374.03412344463834,20,False,True,0.5,,
Ni,0.5,13.0,0.1,,85.4,152.50000000000003,14.6,379.8919878209074,20,False,True,1.0,,
Ni,0.5,13.0,0.1,,84.9,143.65,14.6,384.3868852487392,20,False,True,1.5,,
Ni,0.5,13.0,0.1,,84.4,134.80000000000004,14.6,388.1762590683693,20,False,True,2.0,,
Ni,0.5,13.0,0.1,,83.9,125.95000000000002,14.6,391.51476442259116,20,False,True,2.5,,
Ni,0.5,13.0,0.15,,86.35,170.20000000000002,15.4,372.68469016961006,20,False,True,0.0,,
Ni,0.5,13.0,0.15,,85.85,161.35,15.4,386.826825793341,20,False,True,0.5,,
Ni,0.5,13.0,0.15,,85.35,152.50000000000003,15.4,392.68469016961006,20,False,True,1.0,,
Ni,0.5,13.0,0.15,,84.85,143.65,15.4,397.17958759744187,20,False,True,1.5,,
Ni,0.5,13.0,0.15,,84.35,134.80000000000004,15.4,400.96896141707197,20,False,True,2.0,,
Ni,0.5,13.0,0.15,,83.85,125.95000000000002,15.4,404.3074667712939,20,False,True,2.5,,
Ni,0.5,14.0,0.0,,85.5,158.1,14.0,307.73470383372484,20,False,True,0.0,,
Ni,0.5,14.0,0.0,,85.0,149.24999999999997,14.0,321.8768394574558,20,False,True,0.5,,
Ni,0.5,14.0,0.0,,84.5,140.4,14.0,327.73470383372484,20,False,True,1.0,,
Ni,0.5,14.0,0.0,,84.0,131.54999999999998,14.0,332.22960126155664,20,False,True,1.5,,
Ni,0.5,14.0,0.0,,83.5,122.70000000000002,14.0,336.01897508118674,20,False,True,2.0,,
Ni,0.5,14.0,0.0,,83.0,113.85,14.0,339.35748043540866,20,False,True,2.5,,
Ni,0.5,14.0,0.05,,85.45,158.1,14.8,347.9839274287211,20,False,True,0.0,,
Ni,0.5,14.0,0.05,,84.95,149.24999999999997,14.8,362.126063052452,20,False,True,0.5,,
Ni,0.5,14.0,0.05,,84.45,140.4,14.8,367.9839274287211,20,False,True,1.0,,
Ni,0.5,14.0,0.05,,83.95,131.54999999999998,14.8,372.4788248565529,20,False,True,1.5,,
Ni,0.5,14.0,0.05,,83.45,122.70000000000002,14.8,376.268198676183,20,False,True,2.0,,
Ni,0.5,14.0,0.05,,82.95,113.85,14.8,379.6067040304049,20,False,True,2.5,,
Ni,0.5,14.0,0.1,,85.4,158.1,15.6,364.6557017167557,20,False,True,0.0,,
Ni,0.5,14.0,0.1,,84.9,149.24999999999997,15.6,378.79783734048664,20,False,True,0.5,,
Ni,0.5,14.0,0.1,,84.4,140.4,15.6,384.6557017167557,20,False,True,1.0,,
Ni,0.5,14.0,0.1,,83.9,131.54999999999998,15.6,389.1505991445875,20,False,True,1.5,,
Ni,0.5,14.0,0.1,,83.4,122.70000000000002,15.6,392.9399729642176,20,False,True,2.0,,
Ni,0.5,14.0,0.1,,82.9,113.85,15.6,396.2784783184395,20,False,True,2.5,,
Ni,0.5,14.0,0.15,,85.35,158.1,16.4,377.44840406545836,20,False,True,0.0,,
Ni,0.5,14.0,0.15,,84.85,149.24999999999997,16.4,391.5905396891893,20,False,True,0.5,,
Ni,0.5,14.0,0.15,,84.35,140.4,16.4,397.44840406545836,20,False,True,1.0,,
Ni,0.5,14.0,0.15,,83.85,131.54999999999998,16.4,401.94330149329016,20,False,True,1.5,,
Ni,0.5,14.0,0.15,,83.35,122.70000000000002,16.4,405.73267531292026,20,False,True,2.0,,
Ni,0.5,14.0,0.15,,82.85,113.85,16.4,409.07118066714213,20,False,True,2.5,,
Ni,0.5,15.0,0.0,,84.5,146.0,15.0,312.33111241389645,20,False,True,0.0,,
Ni,0.5,15.0,0.0,,84.0,137.14999999999998,15.0,326.4732480376274,20,False,True,0.5,,
Ni,0.5,15.0,0.0,,83.5,128.3,15.0,332.33111241389645,20,False,True,1.0,,
Ni,0.5,15.0,0.0,,83.0,119.44999999999999,15.0,336.82600984172825,20,False,True,1.5,,
Ni,0.5,15.0,0.0,,82.5,110.60000000000002,15.0,340.61538366135835,20,False,True,2.0,,
Ni,0.5,15.0,0.0,,82.0,101.75,15.0,343.9538890155802,20,False,True,2.5,,
Ni,0.5,15.0,0.05,,84.45,146.0,15.8,352.5803360088927,20,False,True,0.0,,
Ni,0.5,15.0,0.05,,83.95,137.14999999999998,15.8,366.72247163262364,20,False,True,0.5,,
Ni,0.5,15.0,0.05,,83.45,128.3,15.8,372.5803360088927,20,False,True,1.0,,
Ni,0.5,15.0,0.05,,82.95,119.44999999999999,15.8,377.0752334367245,20,False,True,1.5,,
Ni,0.5,15.0,0.05,,82.45,110.60000000000002,15.8,380.8646072563546,20,False,True,2.0,,
Ni,0.5,15.0,0.05,,81.95,101.75,15.8,384.20311261057645,20,False,True,2.5,,
Ni,0.5,15.0,0.1,,84.4,146.0,16.6,369.2521102969273,20,False,True,0.0,,
Ni,0.5,15.0,0.1,,83.9,137.14999999999998,16.6,383.39424592065825,20,False,True,0.5,,
Ni,0.5,15.0,0.1,,83.4,128.3,16.6,389.2521102969273,20,False,True,1.0,,
Ni,0.5,15.0,0.1,,82.9,119.44999999999999,16.6,393.7470077247591,20,False,True,1.5,,
Ni,0.5,15.0,0.1,,82.4,110.60000000000002,16.6,397.5363815443892,20,False,True,2.0,,
Ni,0.5,15.0,0.1,,81.9,101.75,16.6,400.87488689861107,20,False,True,2.5,,
Ni,0.5,15.0,0.15,,84.35,146.0,17.4,382.04481264563,20,False,True,0.0,,
Ni,0.5,15.0,0.15,,83.85,137.14999999999998,17.4,396.1869482693609,20,False,True,0.5,,
Ni,0.5,15.0,0.15,,83.35,128.3,17.4,402.04481264563,20,False,True,1.0,,
Ni,0.5,15.0,0.15,,82.85,119.44999999999999,17.4,406.5397100734618,20,False,True,1.5,,
Ni,0.5,15.0,0.15,,82.35,110.60000000000002,17.4,410.3290838930919,20,False,True,2.0,,
Ni,0.5,15.0,0.15,,81.85,101.75,17.4,413.6675892473138,20,False,True,2.5,,
Ni,0.6,11.0,0.0,,88.4,152.10000000000005,11.0,309.7310349728098,20,False,True,0.0,,
Ni,0.6,11.0,0.0,,87.9,143.25000000000003,11.0,323.8731705965408,20,False,True,0.5,,
Ni,0.6,11.0,0.0,,87.4,134.40000000000006,11.0,329.7310349728098,20,False,True,1.0,,
Ni,0.6,11.0,0.0,,86.9,125.55000000000004,11.0,334.2259324006416,20,False,True,1.5,,
Ni,0.6,11.0,0.0,,86.4,116.70000000000005,11.0,338.0153062202717,20,False,True,2.0,,
Ni,0.6,11.0,0.0,,85.9,107.85000000000005,11.0,341.35381157449365,20,False,True,2.5,,
Ni,0.6,11.0,0.05,,88.35,152.10000000000005,11.8,349.98025856780606,20,False,True,0.0,,
Ni,0.6,11.0,0.05,,87.85,143.25000000000003,11.8,364.122394191537,20,False,True,0.5,,
Ni,0.6,11.0,0.05,,87.35,134.40000000000006,11.8,369.98025856780606,20,False,True,1.0,,
Ni,0.6,11.0,0.05,,86.85,125.55000000000004,11.8,374.47515599563786,20,False,True,1.5,,
Ni,0.6,11.0,0.05,,86.35,116.70000000000005,11.8,378.26452981526796,20,False,True,2.0,,
Ni,0.6,11.0,0.05,,85.85,107.85000000000005,11.8,381.6030351694899,20,False,True,2.5,,
Ni,0.6,11.0,0.1,,88.3,152.10000000000005,12.6,366.6520328558407,20,False,True,0.0,,
Ni,0.6,11.0,0.1,,87.8,143.25000000000003,12.6,380.7941684795716,20,False,True,0.5,,
Ni,0.6,11.0,0.1,,87.3,134.40000000000006,12.6,386.6520328558407,20,False,True,1.0,,
Ni,0.6,11.0,0.1,,86.8,125.55000000000004,12.6,391.1469302836725,20,False,True,1.5,,
Ni,0.6,11.0,0.1,,86.3,116.70000000000005,12.6,394.9363041033026,20,False,True,2.0,,
Ni,0.6,11.0,0.1,,85.8,107.85000000000005,12.6,398.2748094575245,20,False,True,2.5,,
Ni,0.6,11.0,0.15,,88.25,152.10000000000005,13.4,379.44473520454335,20,False,True,0.0,,
Ni,0.6,11.0,0.15,,87.75,143.25000000000003,13.4,393.5868708282743,20,False,True,0.5,,
Ni,0.6,11.0,0.15,,87.25,134.40000000000006,13.4,399.44473520454335,20,False,True,1.0,,
Ni,0.6,11.0,0.15,,86.75,125.55000000000004,13.4,403.93963263237515,20,False,True,1.5,,
Ni,0.6,11.0,0.15,,86.25,116.70000000000005,13.4,407.72900645200525,20,False,True,2.0,,
Ni,0.6,11.0,0.15,,85.75,107.85000000000005,13.4,411.0675118062271,20,False,True,2.5,,
Ni,0.6,12.0,0.0,,87.4,140.00000000000006,12.0,314.8927238401923,20,False,True,0.0,,
Ni,0.6,12.0,0.0,,86.9,131.15000000000003,12.0,329.0348594639232,20,False,True,0.5,,
Ni,0.6,12.0,0.0,,86.4,122.30000000000007,12.0,334.8927238401923,20,False,True,1.0,,
Ni,0.6,12.0,0.0,,85.9,113.45000000000005,12.0,339.3876212680241,20,False,True,1.5,,
Ni,0.6,12.0,0.0,,85.4,104.60000000000005,12.0,343.1769950876542,20,False,True,2.0,,
Ni,0.6,12.0,0.0,,84.9,95.75000000000006,12.0,346.51550044187604,20,False,True,2.5,,
Ni,0.6,12.0,0.05,,87.35,140.00000000000006,12.8,355.1419474351885,20,False,True,0.0,,
Ni,0.6,12.0,0.05,,86.85,131.15000000000003,12.8,369.28408305891946,20,False,True,0.5,,
Ni,0.6,12.0,0.05,,86.35,122.30000000000007,12.8,375.1419474351885,20,False,True,1.0,,
Ni,0.6,12.0,0.05,,85.85,113.45000000000005,12.8,379.6368448630203,20,False,True,1.5,,
Ni,0.6,12.0,0.05,,85.35,104.60000000000005,12.8,383.4262186826504,20,False,True,2.0,,
Ni,0.6,12.0,0.05,,84.85,95.75000000000006,12.8,386.7647240368723,20,False,True,2.5,,
Ni,0.6,12.0,0.1,,87.3,140.00000000000006,13.6,371.8137217232231,20,False,True,0.0,,
Ni,0.6,12.0,0.1,,86.8,131.15000000000003,13.6,385.9558573469541,20,False,True,0.5,,
Ni,0.6,12.0,0.1,,86.3,122.30000000000007,13.6,391.8137217232231,20,False,True,1.0,,
Ni,0.6,12.0,0.1,,85.8,113.45000000000005,13.6,396.3086191510549,20,False,True,1.5,,
Ni,0.6,12.0,0.1,,85.3,104.60000000000005,13.6,400.097992970685,20,False,True,2.0,,
Ni,0.6,12.0,0.1,,84.8,95.75000000000006,13.6,403.4364983249069,20,False,True,2.5,,
Ni,0.6,12.0,0.15,,87.25,140.00000000000006,14.4,384.6064240719258,20,False,True,0.0,,
Ni,0.6,12.0,0.15,,86.75,131.15000000000003,14.4,398.74855969565675,20,False,True,0.5,,
Ni,0.6,12.0,0.15,,86.25,122.30000000000007,14.4,404.6064240719258,20,False,True,1.0,,
Ni,0.6,12.0,0.15,,85.75,113.45000000000005,14.4,409.1013214997576,20,False,True,1.5,,
Ni,0.6,12.0,0.15,,85.25,104.60000000000005,14.4,412.8906953193877,20,False,True,2.0,,
Ni,0.6,12.0,0.15,,84.75,95.75000000000006,14.4,416.2292006736096,20,False,True,2.5,,
Ni,0.6,13.0,0.0,,86.4,127.90000000000006,13.0,319.8434619516105,20,False,True,0.0,,
Ni,0.6,13.0,0.0,,85.9,119.05000000000004,13.0,333.98559757534144,20,False,True,0.5,,
Ni,0.6,13.0,0.0,,85.4,110.20000000000007,13.0,339.8434619516105,20,False,True,1.0,,
Ni,0.6,13.0,0.0,,84.9,101.35000000000005,13.0,344.3383593794423,20,False,True,1.5,,
Ni,0.6,13.0,0.0,,84.4,92.50000000000006,13.0,348.1277331990724,20,False,True,2.0,,
Ni,0.6,13.0,0.0,,83.9,83.65000000000006,13.0,351.46623855329426,20,False,True,2.5,,
Ni,0.6,13.0,0.05,,86.35,127.90000000000006,13.8,360.09268554660673,20,False,True,0.0,,
Ni,0.6,13.0,0.05,,85.85,119.05000000000004,13.8,374.2348211703377,20,False,True,0.5,,
Ni,0.6,13.0,0.05,,85.35,110.20000000000007,13.8,380.09268554660673,20,False,True,1.0,,
Ni,0.6,13.0,0.05,,84.85,101.35000000000005,13.8,384.58758297443853,20,False,True,1.5,,
Ni,0.6,13.0,0.05,,84.35,92.50000000000006,13.8,388.37695679406863,20,False,True,2.0,,
Ni,0.6,13.0,0.05,,83.85,83.65000000000006,13.8,391.7154621482905,20,False,True,2.5,,
Ni,0.6,13.0,0.1,,86.3,127.90000000000006,14.6,376.76445983464134,20,False,True,0.0,,
Ni,0.6,13.0,0.1,,85.8,119.05000000000004,14.6,390.9065954583723,20,False,True,0.5,,
Ni,0.6,13.0,0.1,,85.3,110.20000000000007,14.6,396.76445983464134,20,False,True,1.0,,
Ni,0.6,13.0,0.1,,84.8,101.35000000000005,14.6,401.25935726247315,20,False,True,1.5,,
Ni,0.6,13.0,0.1,,84.3,92.50000000000006,14.6,405.04873108210325,20,False,True,2.0,,
Ni,0.6,13.0,0.1,,83.8,83.65000000000006,14.6,408.3872364363251,20,False,True,2.5,,
Ni,0.6,13.0,0.15,,86.25,127.90000000000006,15.4,389.557162183344,20,False,True,0.0,,
Ni,0.6,13.0,0.15,,85.75,119.05000000000004,15.4,403.69929780707497,20,False,True,0.5,,
Ni,0.6,13.0,0.15,,85.25,110.20000000000007,15.4,409.557162183344,20,False,True,1.0,,
Ni,0.6,13.0,0.15,,84.75,101.35000000000005,15.4,414.0520596111758,20,False,True,1.5,,
Ni,0.6,13.0,0.15,,84.25,92.50000000000006,15.4,417.8414334308059,20,False,True,2.0,,
Ni,0.6,13.0,0.15,,83.75,83.65000000000006,15.4,421.17993878502784,20,False,True,2.5,,
Ni,0.6,14.0,0.0,,85.4,115.80000000000004,14.0,324.6071758474588,20,False,True,0.0,,
Ni,0.6,14.0,0.0,,84.9,106.95000000000002,14.0,338.74931147118974,20,False,True,0.5,,
Ni,0.6,14.0,0.0,,84.4,98.10000000000005,14.0,344.6071758474588,20,False,True,1.0,,
Ni,0.6,14.0,0.0,,83.9,89.25000000000003,14.0,349.1020732752906,20,False,True,1.5,,
Ni,0.6,14.0,0.0,,83.4,80.40000000000003,14.0,352.8914470949207,20,False,True,2.0,,
Ni,0.6,14.0,0.0,,82.9,71.55000000000004,14.0,356.2299524491426,20,False,True,2.5,,
Ni,0.6,14.0,0.05,,85.35,115.80000000000004,14.8,364.85639944245503,20,False,True,0.0,,
Ni,0.6,14.0,0.05,,84.85,106.95000000000002,14.8,378.998535066186,20,False,True,0.5,,
Ni,0.6,14.0,0.05,,84.35,98.10000000000005,14.8,384.85639944245503,20,False,True,1.0,,
Ni,0.6,14.0,0.05,,83.85,89.25000000000003,14.8,389.35129687028683,20,False,True,1.5,,
Ni,0.6,14.0,0.05,,83.35,80.40000000000003,14.8,393.14067068991693,20,False,True,2.0,,
Ni,0.6,14.0,0.05,,82.85,71.55000000000004,14.8,396.47917604413885,20,False,True,2.5,,
Ni,0.6,14.0,0.1,,85.3,115.80000000000004,15.6,381.52817373048964,20,False,True,0.0,,
