Tensile strain (Strain 1) : Primary source		Strain 1				
						
Results Table 1						
	Tensile strain (Strain 1) gauge length	Strain 1 gauge length	Time at removal			
	(mm)	(mm)	(s)			
1	50.00	50.00	54.05			
2	50.00	50.00	54.07			
3	50.00	50.00	54.05			
						
Results Table 2						

						
						
1	Time	Displacement	Force	Tensile strain (Strain 1)	Tensile displacement	Strain 1
	(s)	(mm)	(kN)	(%)	(mm)	(%)
	144.8760	20.8263	11.1359	23.9029	11.9515	4.0413
	144.8960	20.8313	11.1362	23.9090	11.9545	4.0413
	144.9160	20.8364	11.1382	23.9151	11.9576	4.0413
	144.9360	20.8414	11.1403	23.9212	11.9606	4.0413
	144.9560	20.8463	11.1413	23.9273	11.9636	4.0413
	144.9760	20.8512	11.1416	23.9332	11.9666	4.0413
	144.9960	20.8563	11.1419	23.9394	11.9697	4.0413
	145.0160	20.8613	11.1429	23.9454	11.9727	4.0413
	145.0360	20.8662	11.1434	23.9515	11.9757	4.0413
	145.0560	20.8713	11.1440	23.9576	11.9788	4.0413
	145.0760	20.8763	11.1447	23.9637	11.9818	4.0413
	145.0960	20.8813	11.1452	23.9698	11.9849	4.0413
	145.1160	20.8863	11.1456	23.9759	11.9880	4.0413
	145.1360	20.8914	11.1463	23.9821	11.9910	4.0413
	145.1560	20.8965	11.1469	23.9883	11.9941	4.0413
	145.1760	20.9015	11.1480	23.9944	11.9972	4.0413
	145.1960	20.9063	11.1482	24.0002	12.0001	4.0413
	145.2160	20.9113	11.1479	24.0063	12.0032	4.0413
	145.2360	20.9162	11.1492	24.0123	12.0061	4.0413
	145.2560	20.9212	11.1507	24.0184	12.0092	4.0413
	145.2760	20.9263	11.1528	24.0246	12.0123	4.0413
	145.2960	20.9313	11.1536	24.0306	12.0153	4.0413
	145.3160	20.9363	11.1536	24.0367	12.0183	4.0413
	145.3360	20.9413	11.1536	24.0428	12.0214	4.0413
	145.3560	20.9464	11.1536	24.0490	12.0245	4.0413
	145.3760	20.9513	11.1537	24.0549	12.0275	4.0413
	145.3960	20.9563	11.1532	24.0610	12.0305	4.0413
	145.4160	20.9613	11.1531	24.0671	12.0336	4.0413
	145.4360	20.9663	11.1527	24.0732	12.0366	4.0413
	145.4560	20.9714	11.1523	24.0794	12.0397	4.0413
	145.4760	20.9764	11.1515	24.0854	12.0427	4.0413
	145.4960	20.9815	11.1502	24.0917	12.0459	4.0413
	145.5160	20.9865	11.1485	24.0978	12.0489	4.0413
	145.5360	20.9914	11.1455	24.1037	12.0519	4.0413
	145.5560	20.9963	11.1415	24.1097	12.0549	4.0413
	145.5760	21.0014	11.1385	24.1159	12.0579	4.0413
	145.5960	21.0063	11.1363	24.1219	12.0609	4.0413
	145.6160	21.0114	11.1337	24.1281	12.0641	4.0413
	145.6360	21.0164	11.1311	24.1341	12.0671	4.0413
	145.6560	21.0213	11.1284	24.1401	12.0701	4.0413
	145.6760	21.0264	11.1276	24.1463	12.0731	4.0413
	145.6960	21.0313	11.1274	24.1522	12.0761	4.0413
	145.7160	21.0363	11.1268	24.1584	12.0792	4.0413
	145.7360	21.0412	11.1264	24.1643	12.0821	4.0413
	145.7560	21.0463	11.1251	24.1705	12.0852	4.0413
	145.7760	21.0513	11.1240	24.1766	12.0883	4.0413
	145.7960	21.0563	11.1223	24.1827	12.0913	4.0413
	145.8160	21.0614	11.1208	24.1889	12.0945	4.0413
	145.8360	21.0665	11.1193	24.1952	12.0976	4.0413
	145.8560	21.0716	11.1181	24.2013	12.1006	4.0413
	145.8760	21.0763	11.1170	24.2070	12.1035	4.0413
	145.8960	21.0813	11.1167	24.2131	12.1065	4.0413
	145.9160	21.0863	11.1190	24.2191	12.1096	4.0413
	145.9360	21.0913	11.1225	24.2253	12.1126	4.0413
	145.9560	21.0963	11.1257	24.2313	12.1157	4.0413
	145.9760	21.1013	11.1276	24.2374	12.1187	4.0413
	145.9960	21.1062	11.1287	24.2434	12.1217	4.0413
	146.0160	21.1113	11.1302	24.2496	12.1248	4.0413
	146.0360	21.1163	11.1324	24.2557	12.1278	4.0413
	146.0560	21.1213	11.1345	24.2618	12.1309	4.0413
	146.0760	21.1263	11.1367	24.2679	12.1340	4.0413
	146.0960	21.1313	11.1385	24.2739	12.1369	4.0413
	146.1160	21.1364	11.1398	24.2802	12.1401	4.0413
	146.1360	21.1413	11.1412	24.2861	12.1431	4.0413
	146.1560	21.1464	11.1415	24.2923	12.1461	4.0413
	146.1760	21.1515	11.1419	24.2985	12.1493	4.0413
	146.1960	21.1564	11.1414	24.3045	12.1522	4.0413
	146.2160	21.1613	11.1401	24.3104	12.1552	4.0413
	146.2360	21.1662	11.1392	24.3164	12.1582	4.0413
	146.2560	21.1713	11.1396	24.3226	12.1613	4.0413
	146.2760	21.1763	11.1414	24.3287	12.1644	4.0413
	146.2960	21.1814	11.1429	24.3349	12.1674	4.0413
	146.3160	21.1864	11.1439	24.3409	12.1705	4.0413
	146.3360	21.1913	11.1439	24.3470	12.1735	4.0413
	146.3560	21.1963	11.1449	24.3531	12.1765	4.0413
	146.3760	21.2013	11.1462	24.3590	12.1795	4.0413
	146.3960	21.2063	11.1472	24.3652	12.1826	4.0413
	146.4160	21.2113	11.1483	24.3712	12.1856	4.0413
	146.4360	21.2163	11.1493	24.3773	12.1887	4.0413
	146.4560	21.2213	11.1496	24.3834	12.1917	4.0413
	146.4760	21.2263	11.1496	24.3896	12.1948	4.0413
	146.4960	21.2313	11.1497	24.3956	12.1978	4.0413
	146.5160	21.2365	11.1494	24.4019	12.2010	4.0413
	146.5360	21.2414	11.1491	24.4079	12.2040	4.0413
	146.5560	21.2463	11.1478	24.4138	12.2069	4.0413
	146.5760	21.2513	11.1473	24.4200	12.2100	4.0413
	146.5960	21.2563	11.1479	24.4260	12.2130	4.0413
	146.6160	21.2614	11.1487	24.4322	12.2161	4.0413
	146.6360	21.2663	11.1497	24.4381	12.2191	4.0413
	146.6560	21.2712	11.1493	24.4442	12.2221	4.0413
	146.6760	21.2762	11.1491	24.4502	12.2251	4.0413
	146.6960	21.2813	11.1494	24.4564	12.2282	4.0413
	146.7160	21.2862	11.1501	24.4624	12.2312	4.0413
	146.7360	21.2912	11.1502	24.4685	12.2342	4.0413
	146.7560	21.2963	11.1499	24.4746	12.2373	4.0413
	146.7760	21.3012	11.1499	24.4806	12.2403	4.0413
	146.7960	21.3063	11.1500	24.4869	12.2434	4.0413
	146.8160	21.3114	11.1503	24.4930	12.2465	4.0413
	146.8360	21.3165	11.1503	24.4992	12.2496	4.0413
	146.8560	21.3215	11.1503	24.5053	12.2527	4.0413
	146.8760	21.3265	11.1495	24.5114	12.2557	4.0413
	146.8960	21.3313	11.1482	24.5173	12.2586	4.0413
	146.9160	21.3363	11.1478	24.5233	12.2617	4.0413
	146.9360	21.3413	11.1487	24.5294	12.2647	4.0413
	146.9560	21.3463	11.1498	24.5355	12.2678	4.0413
	146.9760	21.3513	11.1503	24.5416	12.2708	4.0413
	146.9960	21.3562	11.1499	24.5475	12.2738	4.0413
	147.0160	21.3613	11.1488	24.5538	12.2769	4.0413
	147.0360	21.3663	11.1489	24.5598	12.2799	4.0413
	147.0560	21.3713	11.1486	24.5659	12.2829	4.0413
	147.0760	21.3763	11.1486	24.5720	12.2860	4.0413
	147.0960	21.3813	11.1481	24.5781	12.2890	4.0413
	147.1160	21.3863	11.1477	24.5842	12.2921	4.0413
	147.1360	21.3913	11.1474	24.5902	12.2951	4.0413
	147.1560	21.3964	11.1471	24.5965	12.2982	4.0413
	147.1760	21.4015	11.1470	24.6026	12.3013	4.0413
	147.1960	21.4066	11.1466	24.6088	12.3044	4.0413
	147.2160	21.4114	11.1460	24.6147	12.3074	4.0413
	147.2360	21.4163	11.1443	24.6207	12.3103	4.0413
	147.2560	21.4213	11.1435	24.6267	12.3134	4.0413
	147.2760	21.4263	11.1436	24.6328	12.3164	4.0413
	147.2960	21.4315	11.1444	24.6391	12.3195	4.0413
	147.3160	21.4364	11.1448	24.6451	12.3226	4.0413
	147.3360	21.4413	11.1433	24.6511	12.3256	4.0413
	147.3560	21.4463	11.1417	24.6572	12.3286	4.0413
	147.3760	21.4514	11.1411	24.6633	12.3317	4.0413
	147.3960	21.4563	11.1410	24.6693	12.3346	4.0413
	147.4160	21.4613	11.1407	24.6754	12.3377	4.0413
	147.4360	21.4663	11.1410	24.6815	12.3408	4.0413
	147.4560	21.4713	11.1405	24.6876	12.3438	4.0413
	147.4760	21.4764	11.1403	24.6937	12.3469	4.0413
	147.4960	21.4813	11.1398	24.6998	12.3499	4.0413
	147.5160	21.4866	11.1394	24.7061	12.3531	4.0413
	147.5360	21.4915	11.1397	24.7121	12.3561	4.0413
	147.5560	21.4965	11.1389	24.7182	12.3591	4.0413
	147.5760	21.5014	11.1380	24.7241	12.3621	4.0413
	147.5960	21.5063	11.1373	24.7302	12.3651	4.0413
	147.6160	21.5113	11.1380	24.7363	12.3681	4.0413
	147.6360	21.5164	11.1387	24.7424	12.3712	4.0413
	147.6560	21.5214	11.1389	24.7485	12.3742	4.0413
	147.6760	21.5262	11.1382	24.7544	12.3772	4.0413
	147.6960	21.5313	11.1373	24.7606	12.3803	4.0413
	147.7160	21.5362	11.1373	24.7666	12.3833	4.0413
	147.7360	21.5412	11.1370	24.7726	12.3863	4.0413
	147.7560	21.5462	11.1370	24.7787	12.3893	4.0413
	147.7760	21.5512	11.1371	24.7848	12.3924	4.0413
	147.7960	21.5563	11.1371	24.7909	12.3955	4.0413
	147.8160	21.5613	11.1370	24.7971	12.3985	4.0413
	147.8360	21.5664	11.1369	24.8032	12.4016	4.0413
	147.8560	21.5714	11.1366	24.8094	12.4047	4.0413
	147.8760	21.5765	11.1369	24.8155	12.4078	4.0413
	147.8960	21.5813	11.1364	24.8214	12.4107	4.0413
	147.9160	21.5863	11.1354	24.8275	12.4138	4.0413
	147.9360	21.5912	11.1357	24.8335	12.4167	4.0413
	147.9560	21.5962	11.1364	24.8395	12.4198	4.0413
	147.9760	21.6013	11.1375	24.8457	12.4229	4.0413
	147.9960	21.6062	11.1378	24.8517	12.4259	4.0413
	148.0160	21.6112	11.1368	24.8577	12.4289	4.0413
	148.0360	21.6162	11.1359	24.8638	12.4319	4.0413
	148.0560	21.6214	11.1361	24.8701	12.4351	4.0413
	148.0760	21.6263	11.1366	24.8761	12.4380	4.0413
	148.0960	21.6313	11.1359	24.8822	12.4411	4.0413
	148.1160	21.6363	11.1355	24.8883	12.4442	4.0413
	148.1360	21.6413	11.1350	24.8944	12.4472	4.0413
	148.1560	21.6464	11.1350	24.9006	12.4503	4.0413
	148.1760	21.6514	11.1351	24.9067	12.4533	4.0413
	148.1960	21.6566	11.1351	24.9129	12.4565	4.0413
	148.2160	21.6615	11.1349	24.9189	12.4595	4.0413
	148.2360	21.6663	11.1338	24.9248	12.4624	4.0413
	148.2560	21.6712	11.1327	24.9308	12.4654	4.0413
	148.2760	21.6763	11.1327	24.9370	12.4685	4.0413
	148.2960	21.6813	11.1339	24.9430	12.4715	4.0413
	148.3160	21.6864	11.1345	24.9493	12.4746	4.0413
	148.3360	21.6914	11.1348	24.9553	12.4776	4.0413
	148.3560	21.6963	11.1338	24.9613	12.4807	4.0413
	148.3760	21.7014	11.1337	24.9674	12.4837	4.0413
	148.3960	21.7062	11.1341	24.9734	12.4867	4.0413
	148.4160	21.7114	11.1349	24.9796	12.4898	4.0413
	148.4360	21.7162	11.1364	24.9855	12.4928	4.0413
	148.4560	21.7213	11.1373	24.9917	12.4958	4.0413
	148.4760	21.7263	11.1383	24.9978	12.4989	4.0413
	148.4960	21.7313	11.1386	25.0039	12.5019	4.0413
	148.5160	21.7364	11.1390	25.0101	12.5050	4.0413
	148.5360	21.7415	11.1395	25.0163	12.5081	4.0413
	148.5560	21.7465	11.1397	25.0224	12.5112	4.0413
	148.5760	21.7514	11.1391	25.0283	12.5141	4.0413
	148.5960	21.7563	11.1384	25.0343	12.5172	4.0413
	148.6160	21.7613	11.1388	25.0404	12.5202	4.0413
	148.6360	21.7664	11.1401	25.0465	12.5233	4.0413
	148.6560	21.7714	11.1414	25.0526	12.5263	4.0413
	148.6760	21.7764	11.1415	25.0587	12.5293	4.0413
	148.6960	21.7813	11.1412	25.0647	12.5324	4.0413
	148.7160	21.7863	11.1411	25.0708	12.5354	4.0413
	148.7360	21.7912	11.1417	25.0768	12.5384	4.0413
	148.7560	21.7962	11.1421	25.0828	12.5414	4.0413
	148.7760	21.8013	11.1430	25.0891	12.5445	4.0413
	148.7960	21.8062	11.1438	25.0950	12.5475	4.0413
	148.8160	21.8114	11.1434	25.1013	12.5506	4.0413
	148.8360	21.8163	11.1436	25.1073	12.5537	4.0413
	148.8560	21.8214	11.1432	25.1135	12.5567	4.0413
	148.8760	21.8265	11.1434	25.1197	12.5599	4.0413
	148.8960	21.8314	11.1433	25.1257	12.5628	4.0413
	148.9160	21.8364	11.1423	25.1317	12.5658	4.0413
	148.9360	21.8413	11.1418	25.1376	12.5688	4.0413
	148.9560	21.8463	11.1420	25.1438	12.5719	4.0413
	148.9760	21.8513	11.1429	25.1498	12.5749	4.0413
	148.9960	21.8563	11.1434	25.1560	12.5780	4.0413
	149.0160	21.8613	11.1430	25.1620	12.5810	4.0413
	149.0360	21.8663	11.1419	25.1681	12.5841	4.0413
	149.0560	21.8713	11.1415	25.1742	12.5871	4.0413
	149.0760	21.8763	11.1415	25.1802	12.5901	4.0413
	149.0960	21.8813	11.1416	25.1863	12.5932	4.0413
	149.1160	21.8862	11.1418	25.1924	12.5962	4.0413
	149.1360	21.8912	11.1418	25.1984	12.5992	4.0413
	149.1560	21.8962	11.1417	25.2045	12.6022	4.0413
	149.1760	21.9013	11.1416	25.2107	12.6054	4.0413
	149.1960	21.9063	11.1422	25.2167	12.6084	4.0413
	149.2160	21.9114	11.1422	25.2230	12.6115	4.0413
	149.2360	21.9164	11.1422	25.2290	12.6145	4.0413
	149.2560	21.9212	11.1410	25.2348	12.6174	4.0413
	149.2760	21.9263	11.1402	25.2410	12.6205	4.0413
	149.2960	21.9312	11.1410	25.2470	12.6235	4.0413
	149.3160	21.9364	11.1418	25.2533	12.6267	4.0413
	149.3360	21.9413	11.1423	25.2593	12.6296	4.0413
	149.3560	21.9462	11.1413	25.2653	12.6327	4.0413
	149.3760	21.9512	11.1401	25.2714	12.6357	4.0413
	149.3960	21.9562	11.1399	25.2775	12.6388	4.0413
	149.4160	21.9613	11.1404	25.2836	12.6418	4.0413
	149.4360	21.9663	11.1402	25.2897	12.6448	4.0413
	149.4560	21.9713	11.1398	25.2958	12.6479	4.0413
	149.4760	21.9762	11.1394	25.3018	12.6509	4.0413
	149.4960	21.9813	11.1388	25.3080	12.6540	4.0413
	149.5160	21.9863	11.1390	25.3141	12.6571	4.0413
	149.5360	21.9915	11.1392	25.3204	12.6602	4.0413
	149.5560	21.9965	11.1393	25.3265	12.6633	4.0413
	149.5760	22.0015	11.1384	25.3326	12.6663	4.0413
	149.5960	22.0063	11.1370	25.3385	12.6692	4.0413
	149.6160	22.0113	11.1363	25.3445	12.6723	4.0413
	149.6360	22.0164	11.1372	25.3507	12.6753	4.0413
	149.6560	22.0214	11.1381	25.3568	12.6784	4.0413
	149.6760	22.0264	11.1386	25.3629	12.6814	4.0413
	149.6960	22.0312	11.1383	25.3687	12.6844	4.0413
	149.7160	22.0364	11.1375	25.3750	12.6875	4.0413
	149.7360	22.0413	11.1382	25.3809	12.6905	4.0413
	149.7560	22.0463	11.1385	25.3870	12.6935	4.0413
	149.7760	22.0513	11.1394	25.3932	12.6966	4.0413
	149.7960	22.0563	11.1399	25.3992	12.6996	4.0413
	149.8160	22.0614	11.1402	25.4054	12.7027	4.0413
	149.8360	22.0663	11.1404	25.4114	12.7057	4.0413
	149.8560	22.0715	11.1401	25.4177	12.7088	4.0413
	149.8760	22.0765	11.1400	25.4238	12.7119	4.0413
	149.8960	22.0816	11.1397	25.4300	12.7150	4.0413
	149.9160	22.0865	11.1388	25.4360	12.7180	4.0413
	149.9360	22.0914	11.1369	25.4419	12.7209	4.0413
	149.9560	22.0963	11.1355	25.4479	12.7239	4.0413
	149.9760	22.1013	11.1351	25.4539	12.7270	4.0413
	149.9960	22.1063	11.1350	25.4601	12.7301	4.0413
	150.0160	22.1113	11.1343	25.4661	12.7331	4.0413
	150.0360	22.1162	11.1327	25.4721	12.7361	4.0413
	150.0560	22.1212	11.1313	25.4782	12.7391	4.0413
	150.0760	22.1262	11.1311	25.4843	12.7422	4.0413
	150.0960	22.1311	11.1312	25.4903	12.7451	4.0413
	150.1160	22.1363	11.1311	25.4965	12.7483	4.0413
	150.1360	22.1413	11.1314	25.5026	12.7513	4.0413
	150.1560	22.1462	11.1307	25.5086	12.7543	4.0413
	150.1760	22.1513	11.1303	25.5148	12.7574	4.0413
	150.1960	22.1563	11.1298	25.5209	12.7604	4.0413
	150.2160	22.1615	11.1292	25.5272	12.7636	4.0413
	150.2360	22.1664	11.1291	25.5332	12.7666	4.0413
	150.2560	22.1714	11.1277	25.5392	12.7696	4.0413
	150.2760	22.1763	11.1264	25.5452	12.7726	4.0413
	150.2960	22.1812	11.1261	25.5512	12.7756	4.0413
	150.3160	22.1863	11.1272	25.5574	12.7787	4.0413
	150.3360	22.1913	11.1287	25.5635	12.7817	4.0413
	150.3560	22.1963	11.1295	25.5696	12.7848	4.0413
	150.3760	22.2012	11.1297	25.5755	12.7878	4.0413
	150.3960	22.2063	11.1302	25.5817	12.7909	4.0413
	150.4160	22.2113	11.1320	25.5878	12.7939	4.0413
	150.4360	22.2162	11.1337	25.5938	12.7969	4.0413
	150.4560	22.2212	11.1355	25.5999	12.7999	4.0413
	150.4760	22.2263	11.1373	25.6060	12.8030	4.0413
	150.4960	22.2312	11.1388	25.6121	12.8060	4.0413
	150.5160	22.2363	11.1395	25.6182	12.8091	4.0413
	150.5360	22.2414	11.1402	25.6244	12.8122	4.0413
	150.5560	22.2465	11.1404	25.6306	12.8153	4.0413
	150.5760	22.2516	11.1402	25.6368	12.8184	4.0413
	150.5960	22.2564	11.1389	25.6426	12.8213	4.0413
	150.6160	22.2614	11.1361	25.6487	12.8244	4.0413
	150.6360	22.2663	11.1347	25.6547	12.8273	4.0413
	150.6560	22.2713	11.1338	25.6608	12.8304	4.0413
	150.6760	22.2764	11.1337	25.6670	12.8335	4.0413
	150.6960	22.2813	11.1332	25.6729	12.8365	4.0413
	150.7160	22.2862	11.1321	25.6789	12.8395	4.0413
	150.7360	22.2912	11.1315	25.6850	12.8425	4.0413
	150.7560	22.2963	11.1320	25.6912	12.8456	4.0413
	150.7760	22.3012	11.1328	25.6972	12.8486	4.0413
	150.7960	22.3063	11.1332	25.7034	12.8517	4.0413
	150.8160	22.3113	11.1339	25.7095	12.8548	4.0413
	150.8360	22.3163	11.1344	25.7156	12.8578	4.0413
	150.8560	22.3214	11.1351	25.7217	12.8609	4.0413
	150.8760	22.3264	11.1359	25.7278	12.8639	4.0413
	150.8960	22.3316	11.1366	25.7341	12.8670	4.0413
	150.9160	22.3365	11.1373	25.7401	12.8701	4.0413
	150.9360	22.3414	11.1372	25.7460	12.8730	4.0413
	150.9560	22.3463	11.1372	25.7520	12.8760	4.0413
	150.9760	22.3513	11.1384	25.7582	12.8791	4.0413
	150.9960	22.3562	11.1404	25.7641	12.8820	4.0413
	151.0160	22.3613	11.1419	25.7703	12.8852	4.0413
	151.0360	22.3663	11.1433	25.7764	12.8882	4.0413
	151.0560	22.3713	11.1434	25.7824	12.8912	4.0413
	151.0760	22.3764	11.1442	25.7887	12.8943	4.0413
	151.0960	22.3813	11.1450	25.7946	12.8973	4.0413
	151.1160	22.3864	11.1452	25.8008	12.9004	4.0413
	151.1360	22.3912	11.1462	25.8067	12.9034	4.0413
	151.1560	22.3963	11.1467	25.8129	12.9064	4.0413
	151.1760	22.4013	11.1478	25.8189	12.9095	4.0413
	151.1960	22.4063	11.1486	25.8250	12.9125	4.0413
	151.2160	22.4114	11.1495	25.8312	12.9156	4.0413
	151.2360	22.4165	11.1497	25.8374	12.9187	4.0413
	151.2560	22.4215	11.1493	25.8435	12.9218	4.0413
	151.2760	22.4263	11.1483	25.8494	12.9247	4.0413
	151.2960	22.4313	11.1469	25.8555	12.9277	4.0413
	151.3160	22.4363	11.1465	25.8615	12.9308	4.0413
	151.3360	22.4414	11.1460	25.8677	12.9338	4.0413
	151.3560	22.4463	11.1447	25.8737	12.9369	4.0413
	151.3760	22.4513	11.1418	25.8798	12.9399	4.0413
	151.3960	22.4563	11.1378	25.8859	12.9429	4.0413
	151.4160	22.4613	11.1337	25.8920	12.9460	4.0413
	151.4360	22.4663	11.1303	25.8980	12.9490	4.0413
	151.4560	22.4713	11.1272	25.9041	12.9520	4.0413
	151.4760	22.4763	11.1257	25.9102	12.9551	4.0413
	151.4960	22.4812	11.1258	25.9161	12.9581	4.0413
	151.5160	22.4864	11.1272	25.9224	12.9612	4.0413
	151.5360	22.4913	11.1304	25.9285	12.9642	4.0413
	151.5560	22.4964	11.1335	25.9346	12.9673	4.0413
	151.5760	22.5015	11.1367	25.9409	12.9704	4.0413
	151.5960	22.5064	11.1389	25.9468	12.9734	4.0413
	151.6160	22.5113	11.1400	25.9528	12.9764	4.0413
	151.6360	22.5162	11.1412	25.9587	12.9794	4.0413
	151.6560	22.5213	11.1431	25.9649	12.9825	4.0413
	151.6760	22.5263	11.1456	25.9710	12.9855	4.0413
	151.6960	22.5313	11.1469	25.9771	12.9886	4.0413
	151.7160	22.5363	11.1472	25.9831	12.9916	4.0413
	151.7360	22.5412	11.1464	25.9892	12.9946	4.0413
	151.7560	22.5462	11.1460	25.9953	12.9976	4.0413
	151.7760	22.5512	11.1456	26.0013	13.0006	4.0413
	151.7960	22.5563	11.1444	26.0075	13.0037	4.0413
	151.8160	22.5612	11.1428	26.0135	13.0068	4.0413
	151.8360	22.5663	11.1403	26.0196	13.0098	4.0413
	151.8560	22.5713	11.1373	26.0258	13.0129	4.0413
	151.8760	22.5764	11.1344	26.0320	13.0160	4.0413
	151.8960	22.5814	11.1317	26.0380	13.0190	4.0413
	151.9160	22.5866	11.1296	26.0443	13.0222	4.0413
	151.9360	22.5915	11.1281	26.0503	13.0251	4.0413
	151.9560	22.5963	11.1260	26.0562	13.0281	4.0413
	151.9760	22.6013	11.1250	26.0623	13.0311	4.0413
	151.9960	22.6062	11.1250	26.0682	13.0341	4.0413
	152.0160	22.6114	11.1249	26.0745	13.0373	4.0413
	152.0360	22.6163	11.1249	26.0805	13.0403	4.0413
	152.0560	22.6213	11.1237	26.0866	13.0433	4.0413
	152.0760	22.6263	11.1222	26.0926	13.0463	4.0413
	152.0960	22.6313	11.1212	26.0987	13.0494	4.0413
	152.1160	22.6363	11.1212	26.1048	13.0524	4.0413
	152.1360	22.6413	11.1209	26.1109	13.0555	4.0413
	152.1560	22.6464	11.1208	26.1171	13.0585	4.0413
	152.1760	22.6513	11.1208	26.1230	13.0615	4.0413
	152.1960	22.6564	11.1208	26.1292	13.0646	4.0413
	152.2160	22.6613	11.1213	26.1353	13.0677	4.0413
	152.2360	22.6664	11.1216	26.1415	13.0707	4.0413
	152.2560	22.6715	11.1226	26.1477	13.0738	4.0413
	152.2760	22.6765	11.1229	26.1537	13.0769	4.0413
	152.2960	22.6814	11.1225	26.1596	13.0798	4.0413
	152.3160	22.6863	11.1226	26.1657	13.0828	4.0413
	152.3360	22.6914	11.1242	26.1718	13.0859	4.0413
	152.3560	22.6964	11.1257	26.1779	13.0890	4.0413
	152.3760	22.7014	11.1270	26.1840	13.0920	4.0413
	152.3960	22.7063	11.1272	26.1900	13.0950	4.0413
	152.4160	22.7114	11.1272	26.1962	13.0981	4.0413
	152.4360	22.7163	11.1283	26.2022	13.1011	4.0413
	152.4560	22.7213	11.1288	26.2082	13.1041	4.0413
	152.4760	22.7263	11.1300	26.2143	13.1072	4.0413
	152.4960	22.7313	11.1310	26.2204	13.1102	4.0413
	152.5160	22.7363	11.1320	26.2265	13.1133	4.0413
	152.5360	22.7413	11.1329	26.2325	13.1163	4.0413
	152.5560	22.7464	11.1335	26.2388	13.1194	4.0413
	152.5760	22.7515	11.1347	26.2449	13.1225	4.0413
	152.5960	22.7566	11.1354	26.2511	13.1256	4.0413
	152.6160	22.7614	11.1357	26.2571	13.1285	4.0413
	152.6360	22.7663	11.1348	26.2630	13.1315	4.0413
	152.6560	22.7713	11.1350	26.2690	13.1345	4.0413
	152.6760	22.7762	11.1361	26.2751	13.1375	4.0413
	152.6960	22.7813	11.1372	26.2812	13.1406	4.0413
	152.7160	22.7862	11.1380	26.2872	13.1436	4.0413
	152.7360	22.7912	11.1379	26.2933	13.1466	4.0413
	152.7560	22.7963	11.1376	26.2994	13.1497	4.0413
	152.7760	22.8013	11.1375	26.3056	13.1528	4.0413
	152.7960	22.8062	11.1375	26.3116	13.1558	4.0413
	152.8160	22.8113	11.1373	26.3178	13.1589	4.0413
	152.8360	22.8163	11.1375	26.3238	13.1619	4.0413
	152.8560	22.8213	11.1373	26.3299	13.1649	4.0413
	152.8760	22.8264	11.1374	26.3361	13.1680	4.0413
	152.8960	22.8314	11.1374	26.3422	13.1711	4.0413
	152.9160	22.8366	11.1373	26.3485	13.1743	4.0413
	152.9360	22.8415	11.1370	26.3544	13.1772	4.0413
	152.9560	22.8464	11.1359	26.3605	13.1802	4.0413
	152.9760	22.8513	11.1351	26.3664	13.1832	4.0413
	152.9960	22.8563	11.1347	26.3724	13.1862	4.0413
	153.0160	22.8613	11.1357	26.3786	13.1893	4.0413
	153.0360	22.8663	11.1364	26.3847	13.1923	4.0413
	153.0560	22.8714	11.1363	26.3908	13.1954	4.0413
	153.0760	22.8762	11.1358	26.3967	13.1983	4.0413
	153.0960	22.8813	11.1352	26.4029	13.2015	4.0413
	153.1160	22.8863	11.1355	26.4089	13.2045	4.0413
	153.1360	22.8912	11.1353	26.4150	13.2075	4.0413
	153.1560	22.8962	11.1354	26.4211	13.2105	4.0413
	153.1760	22.9013	11.1354	26.4272	13.2136	4.0413
	153.1960	22.9063	11.1350	26.4332	13.2166	4.0413
	153.2160	22.9113	11.1346	26.4394	13.2197	4.0413
	153.2360	22.9163	11.1346	26.4455	13.2228	4.0413
	153.2560	22.9214	11.1346	26.4517	13.2259	4.0413
	153.2760	22.9265	11.1351	26.4579	13.2289	4.0413
	153.2960	22.9313	11.1352	26.4637	13.2318	4.0413
	153.3160	22.9363	11.1351	26.4698	13.2349	4.0413
	153.3360	22.9412	11.1364	26.4758	13.2379	4.0413
	153.3560	22.9462	11.1381	26.4819	13.2409	4.0413
	153.3760	22.9513	11.1404	26.4880	13.2440	4.0413
	153.3960	22.9562	11.1417	26.4940	13.2470	4.0413
	153.4160	22.9612	11.1419	26.5001	13.2500	4.0413
	153.4360	22.9661	11.1423	26.5061	13.2530	4.0413
	153.4560	22.9713	11.1428	26.5123	13.2562	4.0413
	153.4760	22.9762	11.1434	26.5183	13.2592	4.0413
	153.4960	22.9812	11.1430	26.5245	13.2622	4.0413
	153.5160	22.9863	11.1427	26.5306	13.2653	4.0413
	153.5360	22.9913	11.1421	26.5367	13.2683	4.0413
	153.5560	22.9964	11.1418	26.5429	13.2714	4.0413
	153.5760	23.0014	11.1417	26.5489	13.2745	4.0413
	153.5960	23.0065	11.1411	26.5552	13.2776	4.0413
	153.6160	23.0115	11.1406	26.5612	13.2806	4.0413
	153.6360	23.0164	11.1391	26.5672	13.2836	4.0413
	153.6560	23.0213	11.1375	26.5732	13.2866	4.0413
	153.6760	23.0263	11.1367	26.5793	13.2897	4.0413
	153.6960	23.0313	11.1367	26.5853	13.2927	4.0413
	153.7160	23.0364	11.1370	26.5915	13.2958	4.0413
	153.7360	23.0413	11.1378	26.5975	13.2988	4.0413
