X_element,C_wt%,Cr_wt%,N_wt%,Ni_wt%,Mo_wt%,Fe_wt% (balance),PREN,Strength_proxy_MPa,Cost_proxy_$_per_kg,Service_T_C (info),Mn_wt%,Si_wt%
Mo,0.03,28.0,0.15,10.0,0.5,61.32,32.05,446.3159291412301,4.222764000000001,20,,
Mo,0.03,28.0,0.15,10.0,1.0,60.82,33.7,481.46311539884437,4.4232640000000005,20,,
Mo,0.03,28.0,0.15,10.0,1.5,60.32,35.35,508.43249996583506,4.623764,20,,
Mo,0.03,28.0,0.15,10.0,2.0,59.82,37.0,531.1687428836158,4.824264000000001,20,,
Mo,0.03,28.0,0.15,10.0,2.5,59.32,38.65,551.1997750089472,5.024764000000001,20,,
Mo,0.03,28.0,0.15,10.0,3.0,58.82,40.3,569.3092123071096,5.225264000000001,20,,
Mo,0.03,28.0,0.15,10.0,3.5,58.32,41.949999999999996,585.9625586052808,5.425764000000001,20,,
Mo,0.03,28.0,0.15,10.0,4.0,57.82,43.6,601.4631153988444,5.626264000000001,20,,
Mo,0.03,28.0,0.15,10.0,4.5,57.32,45.25,616.0215566260015,5.826764000000001,20,,
Mo,0.03,28.0,0.15,10.0,5.0,56.82,46.9,629.7912726988192,6.027264000000001,20,,
Mo,0.03,28.0,0.15,10.0,5.5,56.32,48.55,642.8880609882501,6.2277640000000005,20,,
Mo,0.03,28.0,0.15,10.0,6.0,55.82,50.199999999999996,655.4018845328258,6.428264,20,,
Mo,0.03,28.0,0.15,10.0,6.5,55.32,51.85,667.4042862144115,6.628764,20,,
Mo,0.03,28.0,0.15,10.0,7.0,54.82,53.49999999999999,678.9532727265953,6.829264000000001,20,,
Mo,0.03,28.0,0.15,10.0,7.5,54.32,55.15,690.096649901944,7.029764,20,,
Mo,0.03,28.0,0.15,10.0,8.0,53.82,56.8,700.8743703683872,7.230264000000001,20,,
Mo,0.03,28.0,0.15,10.0,8.5,53.32,58.449999999999996,711.3202290895624,7.430764000000002,20,,
Mo,0.03,28.0,0.15,10.0,9.0,52.82,60.1,721.4631153988444,7.631264000000001,20,,
Mo,0.03,28.0,0.15,10.0,9.5,52.32,61.74999999999999,731.327955576983,7.8317640000000015,20,,
Mo,0.03,28.0,0.15,10.0,10.0,51.82,63.4,740.9364346190499,8.032264000000001,20,,
Mo,0.03,28.0,0.15,10.5,0.0,61.32,30.4,363.02496917955534,4.091764,20,,
Mo,0.03,28.0,0.15,10.5,0.5,60.82,32.05,447.87778292194105,4.292264,20,,
Mo,0.03,28.0,0.15,10.5,1.0,60.32,33.7,483.02496917955534,4.492764,20,,
Mo,0.03,28.0,0.15,10.5,1.5,59.82,35.35,509.99435374654604,4.693264,20,,
Mo,0.03,28.0,0.15,10.5,2.0,59.32,37.0,532.7305966643268,4.893764000000001,20,,
Mo,0.03,28.0,0.15,10.5,2.5,58.82,38.65,552.7616287896581,5.094264000000001,20,,
Mo,0.03,28.0,0.15,10.5,3.0,58.32,40.3,570.8710660878206,5.294764000000001,20,,
Mo,0.03,28.0,0.15,10.5,3.5,57.82,41.949999999999996,587.5244123859918,5.495264000000001,20,,
Mo,0.03,28.0,0.15,10.5,4.0,57.32,43.6,603.0249691795553,5.6957640000000005,20,,
Mo,0.03,28.0,0.15,10.5,4.5,56.82,45.25,617.5834104067125,5.896264,20,,
Mo,0.03,28.0,0.15,10.5,5.0,56.32,46.9,631.3531264795301,6.096764,20,,
Mo,0.03,28.0,0.15,10.5,5.5,55.82,48.55,644.4499147689612,6.297264,20,,
Mo,0.03,28.0,0.15,10.5,6.0,55.32,50.199999999999996,656.9637383135366,6.497764,20,,
Mo,0.03,28.0,0.15,10.5,6.5,54.82,51.85,668.9661399951224,6.698264,20,,
Mo,0.03,28.0,0.15,10.5,7.0,54.32,53.49999999999999,680.5151265073061,6.898764000000001,20,,
Mo,0.03,28.0,0.15,10.5,7.5,53.82,55.15,691.658503682655,7.099264,20,,
Mo,0.03,28.0,0.15,10.5,8.0,53.32,56.8,702.4362241490982,7.299764000000001,20,,
Mo,0.03,28.0,0.15,10.5,8.5,52.82,58.449999999999996,712.8820828702734,7.500264000000001,20,,
Mo,0.03,28.0,0.15,10.5,9.0,52.32,60.1,723.0249691795553,7.700764,20,,
Mo,0.03,28.0,0.15,10.5,9.5,51.82,61.74999999999999,732.8898093576938,7.901264000000001,20,,
Mo,0.03,28.0,0.15,10.5,10.0,51.32,63.4,742.4982883997609,8.101764000000001,20,,
Mo,0.03,28.5,0.0,9.5,0.0,61.97,28.5,291.7942796294596,3.999539,20,,
Mo,0.03,28.5,0.0,9.5,0.5,61.47,30.15,376.6470933718453,4.200039,20,,
Mo,0.03,28.5,0.0,9.5,1.0,60.97,31.8,411.7942796294596,4.400539,20,,
Mo,0.03,28.5,0.0,9.5,1.5,60.47,33.45,438.76366419645024,4.601039,20,,
Mo,0.03,28.5,0.0,9.5,2.0,59.97,35.1,461.499907114231,4.801539,20,,
Mo,0.03,28.5,0.0,9.5,2.5,59.47,36.75,481.5309392395624,5.002039,20,,
Mo,0.03,28.5,0.0,9.5,3.0,58.97,38.4,499.6403765377248,5.202539,20,,
Mo,0.03,28.5,0.0,9.5,3.5,58.47,40.05,516.293722835896,5.403039,20,,
Mo,0.03,28.5,0.0,9.5,4.0,57.97,41.7,531.7942796294597,5.603539,20,,
Mo,0.03,28.5,0.0,9.5,4.5,57.47,43.35,546.3527208566167,5.8040389999999995,20,,
Mo,0.03,28.5,0.0,9.5,5.0,56.97,45.0,560.1224369294343,6.004539,20,,
Mo,0.03,28.5,0.0,9.5,5.5,56.47,46.65,573.2192252188654,6.205039,20,,
Mo,0.03,28.5,0.0,9.5,6.0,55.97,48.3,585.7330487634409,6.405539,20,,
Mo,0.03,28.5,0.0,9.5,6.5,55.47,49.95,597.7354504450267,6.606039,20,,
Mo,0.03,28.5,0.0,9.5,7.0,54.97,51.599999999999994,609.2844369572105,6.806539000000001,20,,
Mo,0.03,28.5,0.0,9.5,7.5,54.47,53.25,620.4278141325592,7.007039,20,,
Mo,0.03,28.5,0.0,9.5,8.0,53.97,54.9,631.2055345990025,7.207539000000001,20,,
Mo,0.03,28.5,0.0,9.5,8.5,53.47,56.55,641.6513933201777,7.4080390000000005,20,,
Mo,0.03,28.5,0.0,9.5,9.0,52.97,58.2,651.7942796294597,7.608539,20,,
Mo,0.03,28.5,0.0,9.5,9.5,52.47,59.849999999999994,661.6591198075981,7.809039,20,,
Mo,0.03,28.5,0.0,9.5,10.0,51.97,61.5,671.2675988496651,8.009539,20,,
Mo,0.03,28.5,0.0,10.0,0.0,61.47,28.5,293.3956928031374,4.069039,20,,
Mo,0.03,28.5,0.0,10.0,0.5,60.97,30.15,378.2485065455231,4.269539,20,,
Mo,0.03,28.5,0.0,10.0,1.0,60.47,31.8,413.3956928031374,4.470039,20,,
Mo,0.03,28.5,0.0,10.0,1.5,59.97,33.45,440.3650773701281,4.670539,20,,
Mo,0.03,28.5,0.0,10.0,2.0,59.47,35.1,463.10132028790883,4.871039,20,,
Mo,0.03,28.5,0.0,10.0,2.5,58.97,36.75,483.1323524132402,5.0715390000000005,20,,
Mo,0.03,28.5,0.0,10.0,3.0,58.47,38.4,501.2417897114027,5.272039,20,,
Mo,0.03,28.5,0.0,10.0,3.5,57.97,40.05,517.8951360095739,5.472539,20,,
Mo,0.03,28.5,0.0,10.0,4.0,57.47,41.7,533.3956928031374,5.673039,20,,
Mo,0.03,28.5,0.0,10.0,4.5,56.97,43.35,547.9541340302945,5.873539,20,,
Mo,0.03,28.5,0.0,10.0,5.0,56.47,45.0,561.7238501031122,6.074039000000001,20,,
Mo,0.03,28.5,0.0,10.0,5.5,55.97,46.65,574.8206383925433,6.274539000000001,20,,
Mo,0.03,28.5,0.0,10.0,6.0,55.47,48.3,587.3344619371187,6.475039000000001,20,,
Mo,0.03,28.5,0.0,10.0,6.5,54.97,49.95,599.3368636187045,6.6755390000000006,20,,
Mo,0.03,28.5,0.0,10.0,7.0,54.47,51.599999999999994,610.8858501308882,6.8760390000000005,20,,
Mo,0.03,28.5,0.0,10.0,7.5,53.97,53.25,622.0292273062371,7.076539,20,,
Mo,0.03,28.5,0.0,10.0,8.0,53.47,54.9,632.8069477726802,7.277039,20,,
Mo,0.03,28.5,0.0,10.0,8.5,52.97,56.55,643.2528064938555,7.477539,20,,
Mo,0.03,28.5,0.0,10.0,9.0,52.47,58.2,653.3956928031374,7.678039,20,,
Mo,0.03,28.5,0.0,10.0,9.5,51.97,59.849999999999994,663.2605329812759,7.878539,20,,
Mo,0.03,28.5,0.0,10.0,10.0,51.47,61.5,672.869012023343,8.079039000000002,20,,
Mo,0.03,28.5,0.0,10.5,0.0,60.97,28.5,294.95754658384845,4.138539,20,,
Mo,0.03,28.5,0.0,10.5,0.5,60.47,30.15,379.81036032623416,4.339039,20,,
Mo,0.03,28.5,0.0,10.5,1.0,59.97,31.8,414.95754658384845,4.5395389999999995,20,,
Mo,0.03,28.5,0.0,10.5,1.5,59.47,33.45,441.9269311508391,4.7400389999999994,20,,
Mo,0.03,28.5,0.0,10.5,2.0,58.97,35.1,464.66317406861987,4.940538999999999,20,,
Mo,0.03,28.5,0.0,10.5,2.5,58.47,36.75,484.69420619395123,5.141039,20,,
Mo,0.03,28.5,0.0,10.5,3.0,57.97,38.4,502.8036434921137,5.341539,20,,
Mo,0.03,28.5,0.0,10.5,3.5,57.47,40.05,519.456989790285,5.542039,20,,
Mo,0.03,28.5,0.0,10.5,4.0,56.97,41.7,534.9575465838484,5.742539,20,,
Mo,0.03,28.5,0.0,10.5,4.5,56.47,43.35,549.5159878110055,5.943039,20,,
Mo,0.03,28.5,0.0,10.5,5.0,55.97,45.0,563.2857038838233,6.1435390000000005,20,,
Mo,0.03,28.5,0.0,10.5,5.5,55.47,46.65,576.3824921732543,6.344039,20,,
Mo,0.03,28.5,0.0,10.5,6.0,54.97,48.3,588.8963157178298,6.544539,20,,
Mo,0.03,28.5,0.0,10.5,6.5,54.47,49.95,600.8987173994155,6.745039,20,,
Mo,0.03,28.5,0.0,10.5,7.0,53.97,51.599999999999994,612.4477039115993,6.945539,20,,
Mo,0.03,28.5,0.0,10.5,7.5,53.47,53.25,623.5910810869482,7.146039,20,,
Mo,0.03,28.5,0.0,10.5,8.0,52.97,54.9,634.3688015533912,7.346539,20,,
Mo,0.03,28.5,0.0,10.5,8.5,52.47,56.55,644.8146602745664,7.547039,20,,
Mo,0.03,28.5,0.0,10.5,9.0,51.97,58.2,654.9575465838484,7.747539,20,,
Mo,0.03,28.5,0.0,10.5,9.5,51.47,59.849999999999994,664.822386761987,7.948039,20,,
Mo,0.03,28.5,0.0,10.5,10.0,50.97,61.5,674.4308658040541,8.148539,20,,
Mo,0.03,28.5,0.05,9.5,0.0,61.92,29.3,332.04350322445583,3.999614,20,,
Mo,0.03,28.5,0.05,9.5,0.5,61.42,30.95,416.89631696684154,4.200114,20,,
Mo,0.03,28.5,0.05,9.5,1.0,60.92,32.6,452.04350322445583,4.400614,20,,
Mo,0.03,28.5,0.05,9.5,1.5,60.42,34.25,479.0128877914465,4.601114,20,,
Mo,0.03,28.5,0.05,9.5,2.0,59.92,35.9,501.74913070922725,4.801614,20,,
Mo,0.03,28.5,0.05,9.5,2.5,59.42,37.55,521.7801628345586,5.002114,20,,
Mo,0.03,28.5,0.05,9.5,3.0,58.92,39.199999999999996,539.8896001327211,5.202614,20,,
Mo,0.03,28.5,0.05,9.5,3.5,58.42,40.849999999999994,556.5429464308922,5.403114,20,,
Mo,0.03,28.5,0.05,9.5,4.0,57.92,42.5,572.0435032244559,5.603614,20,,
Mo,0.03,28.5,0.05,9.5,4.5,57.42,44.15,586.6019444516129,5.804114,20,,
Mo,0.03,28.5,0.05,9.5,5.0,56.92,45.8,600.3716605244306,6.004614,20,,
Mo,0.03,28.5,0.05,9.5,5.5,56.42,47.449999999999996,613.4684488138616,6.205114,20,,
Mo,0.03,28.5,0.05,9.5,6.0,55.92,49.099999999999994,625.9822723584372,6.405614,20,,
Mo,0.03,28.5,0.05,9.5,6.5,55.42,50.75,637.9846740400229,6.606114,20,,
Mo,0.03,28.5,0.05,9.5,7.0,54.92,52.39999999999999,649.5336605522067,6.806614,20,,
Mo,0.03,28.5,0.05,9.5,7.5,54.42,54.05,660.6770377275554,7.007114,20,,
Mo,0.03,28.5,0.05,9.5,8.0,53.92,55.699999999999996,671.4547581939987,7.2076139999999995,20,,
Mo,0.03,28.5,0.05,9.5,8.5,53.42,57.349999999999994,681.9006169151739,7.408114,20,,
Mo,0.03,28.5,0.05,9.5,9.0,52.92,59.0,692.0435032244559,7.608613999999999,20,,
Mo,0.03,28.5,0.05,9.5,9.5,52.42,60.64999999999999,701.9083434025944,7.809114,20,,
Mo,0.03,28.5,0.05,9.5,10.0,51.92,62.3,711.5168224446613,8.009614000000001,20,,
Mo,0.03,28.5,0.05,10.0,0.0,61.42,29.3,333.64491639813366,4.069114,20,,
Mo,0.03,28.5,0.05,10.0,0.5,60.92,30.95,418.49773014051937,4.269614,20,,
Mo,0.03,28.5,0.05,10.0,1.0,60.42,32.6,453.64491639813366,4.470114,20,,
Mo,0.03,28.5,0.05,10.0,1.5,59.92,34.25,480.61430096512436,4.670614,20,,
Mo,0.03,28.5,0.05,10.0,2.0,59.42,35.9,503.3505438829051,4.871114,20,,
Mo,0.03,28.5,0.05,10.0,2.5,58.92,37.55,523.3815760082364,5.071614,20,,
Mo,0.03,28.5,0.05,10.0,3.0,58.42,39.199999999999996,541.4910133063989,5.272114,20,,
Mo,0.03,28.5,0.05,10.0,3.5,57.92,40.849999999999994,558.1443596045701,5.472614,20,,
Mo,0.03,28.5,0.05,10.0,4.0,57.42,42.5,573.6449163981337,5.673114,20,,
Mo,0.03,28.5,0.05,10.0,4.5,56.92,44.15,588.2033576252908,5.873614,20,,
Mo,0.03,28.5,0.05,10.0,5.0,56.42,45.8,601.9730736981085,6.074114,20,,
Mo,0.03,28.5,0.05,10.0,5.5,55.92,47.449999999999996,615.0698619875395,6.274614,20,,
Mo,0.03,28.5,0.05,10.0,6.0,55.42,49.099999999999994,627.5836855321149,6.475114,20,,
Mo,0.03,28.5,0.05,10.0,6.5,54.92,50.75,639.5860872137007,6.6756139999999995,20,,
Mo,0.03,28.5,0.05,10.0,7.0,54.42,52.39999999999999,651.1350737258845,6.876114,20,,
Mo,0.03,28.5,0.05,10.0,7.5,53.92,54.05,662.2784509012333,7.076613999999999,20,,
Mo,0.03,28.5,0.05,10.0,8.0,53.42,55.699999999999996,673.0561713676765,7.277114,20,,
Mo,0.03,28.5,0.05,10.0,8.5,52.92,57.349999999999994,683.5020300888517,7.477614000000001,20,,
Mo,0.03,28.5,0.05,10.0,9.0,52.42,59.0,693.6449163981337,7.678114,20,,
Mo,0.03,28.5,0.05,10.0,9.5,51.92,60.64999999999999,703.5097565762721,7.878614000000001,20,,
Mo,0.03,28.5,0.05,10.0,10.0,51.42,62.3,713.1182356183392,8.079114,20,,
Mo,0.03,28.5,0.05,10.5,0.0,60.92,29.3,335.20677017884464,4.138614,20,,
Mo,0.03,28.5,0.05,10.5,0.5,60.42,30.95,420.05958392123034,4.3391139999999995,20,,
Mo,0.03,28.5,0.05,10.5,1.0,59.92,32.6,455.20677017884464,4.539613999999999,20,,
Mo,0.03,28.5,0.05,10.5,1.5,59.42,34.25,482.17615474583533,4.740113999999999,20,,
Mo,0.03,28.5,0.05,10.5,2.0,58.92,35.9,504.91239766361605,4.940614,20,,
Mo,0.03,28.5,0.05,10.5,2.5,58.42,37.55,524.9434297889475,5.141114,20,,
Mo,0.03,28.5,0.05,10.5,3.0,57.92,39.199999999999996,543.0528670871099,5.341614,20,,
Mo,0.03,28.5,0.05,10.5,3.5,57.42,40.849999999999994,559.7062133852811,5.542114,20,,
Mo,0.03,28.5,0.05,10.5,4.0,56.92,42.5,575.2067701788446,5.742614,20,,
Mo,0.03,28.5,0.05,10.5,4.5,56.42,44.15,589.7652114060018,5.943114,20,,
Mo,0.03,28.5,0.05,10.5,5.0,55.92,45.8,603.5349274788194,6.1436139999999995,20,,
Mo,0.03,28.5,0.05,10.5,5.5,55.42,47.449999999999996,616.6317157682504,6.344113999999999,20,,
Mo,0.03,28.5,0.05,10.5,6.0,54.92,49.099999999999994,629.145539312826,6.544613999999999,20,,
Mo,0.03,28.5,0.05,10.5,6.5,54.42,50.75,641.1479409944118,6.745113999999999,20,,
Mo,0.03,28.5,0.05,10.5,7.0,53.92,52.39999999999999,652.6969275065956,6.945614,20,,
Mo,0.03,28.5,0.05,10.5,7.5,53.42,54.05,663.8403046819443,7.146113999999999,20,,
Mo,0.03,28.5,0.05,10.5,8.0,52.92,55.699999999999996,674.6180251483875,7.346614,20,,
Mo,0.03,28.5,0.05,10.5,8.5,52.42,57.349999999999994,685.0638838695627,7.5471140000000005,20,,
Mo,0.03,28.5,0.05,10.5,9.0,51.92,59.0,695.2067701788446,7.747614,20,,
Mo,0.03,28.5,0.05,10.5,9.5,51.42,60.64999999999999,705.0716103569832,7.948114,20,,
Mo,0.03,28.5,0.05,10.5,10.0,50.92,62.3,714.6800893990502,8.148614,20,,
Mo,0.03,28.5,0.1,9.5,0.0,61.87,30.1,348.71527751249045,3.999689,20,,
Mo,0.03,28.5,0.1,9.5,0.5,61.37,31.75,433.56809125487615,4.200189,20,,
Mo,0.03,28.5,0.1,9.5,1.0,60.87,33.4,468.71527751249045,4.400689,20,,
Mo,0.03,28.5,0.1,9.5,1.5,60.37,35.050000000000004,495.6846620794811,4.601189,20,,
Mo,0.03,28.5,0.1,9.5,2.0,59.87,36.7,518.4209049972619,4.801689,20,,
Mo,0.03,28.5,0.1,9.5,2.5,59.37,38.35,538.4519371225932,5.002189,20,,
Mo,0.03,28.5,0.1,9.5,3.0,58.87,40.0,556.5613744207557,5.202689,20,,
Mo,0.03,28.5,0.1,9.5,3.5,58.37,41.65,573.2147207189269,5.403189,20,,
Mo,0.03,28.5,0.1,9.5,4.0,57.87,43.300000000000004,588.7152775124905,5.603689,20,,
Mo,0.03,28.5,0.1,9.5,4.5,57.37,44.95,603.2737187396475,5.804189,20,,
Mo,0.03,28.5,0.1,9.5,5.0,56.87,46.6,617.0434348124652,6.004689000000001,20,,
Mo,0.03,28.5,0.1,9.5,5.5,56.37,48.25,630.1402231018963,6.205189000000001,20,,
Mo,0.03,28.5,0.1,9.5,6.0,55.87,49.9,642.6540466464718,6.405689000000001,20,,
Mo,0.03,28.5,0.1,9.5,6.5,55.37,51.550000000000004,654.6564483280575,6.6061890000000005,20,,
Mo,0.03,28.5,0.1,9.5,7.0,54.87,53.199999999999996,666.2054348402413,6.806689,20,,
Mo,0.03,28.5,0.1,9.5,7.5,54.37,54.85,677.34881201559,7.007189,20,,
Mo,0.03,28.5,0.1,9.5,8.0,53.87,56.5,688.1265324820333,7.207689,20,,
Mo,0.03,28.5,0.1,9.5,8.5,53.37,58.15,698.5723912032086,7.408189,20,,
Mo,0.03,28.5,0.1,9.5,9.0,52.87,59.800000000000004,708.7152775124905,7.608689,20,,
Mo,0.03,28.5,0.1,9.5,9.5,52.37,61.449999999999996,718.580117690629,7.809189,20,,
Mo,0.03,28.5,0.1,9.5,10.0,51.87,63.1,728.1885967326959,8.009689000000002,20,,
Mo,0.03,28.5,0.1,10.0,0.0,61.37,30.1,350.3166906861683,4.069189,20,,
Mo,0.03,28.5,0.1,10.0,0.5,60.87,31.75,435.169504428554,4.269689,20,,
Mo,0.03,28.5,0.1,10.0,1.0,60.37,33.4,470.3166906861683,4.4701889999999995,20,,
Mo,0.03,28.5,0.1,10.0,1.5,59.87,35.050000000000004,497.28607525315897,4.670688999999999,20,,
Mo,0.03,28.5,0.1,10.0,2.0,59.37,36.7,520.0223181709397,4.871188999999999,20,,
Mo,0.03,28.5,0.1,10.0,2.5,58.87,38.35,540.053350296271,5.071689,20,,
Mo,0.03,28.5,0.1,10.0,3.0,58.37,40.0,558.1627875944336,5.272189,20,,
Mo,0.03,28.5,0.1,10.0,3.5,57.87,41.65,574.8161338926047,5.472689,20,,
Mo,0.03,28.5,0.1,10.0,4.0,57.37,43.300000000000004,590.3166906861683,5.673189,20,,
Mo,0.03,28.5,0.1,10.0,4.5,56.87,44.95,604.8751319133254,5.873689,20,,
Mo,0.03,28.5,0.1,10.0,5.0,56.37,46.6,618.6448479861431,6.0741890000000005,20,,
Mo,0.03,28.5,0.1,10.0,5.5,55.87,48.25,631.7416362755741,6.274689,20,,
Mo,0.03,28.5,0.1,10.0,6.0,55.37,49.9,644.2554598201496,6.475189,20,,
Mo,0.03,28.5,0.1,10.0,6.5,54.87,51.550000000000004,656.2578615017353,6.675689,20,,
Mo,0.03,28.5,0.1,10.0,7.0,54.37,53.199999999999996,667.8068480139191,6.876189,20,,
Mo,0.03,28.5,0.1,10.0,7.5,53.87,54.85,678.9502251892679,7.076689,20,,
Mo,0.03,28.5,0.1,10.0,8.0,53.37,56.5,689.7279456557111,7.277189,20,,
Mo,0.03,28.5,0.1,10.0,8.5,52.87,58.15,700.1738043768863,7.477689,20,,
Mo,0.03,28.5,0.1,10.0,9.0,52.37,59.800000000000004,710.3166906861683,7.678189,20,,
Mo,0.03,28.5,0.1,10.0,9.5,51.87,61.449999999999996,720.1815308643068,7.878689,20,,
Mo,0.03,28.5,0.1,10.0,10.0,51.37,63.1,729.7900099063738,8.079189,20,,
Mo,0.03,28.5,0.1,10.5,0.0,60.87,30.1,351.87854446687925,4.138689,20,,
Mo,0.03,28.5,0.1,10.5,0.5,60.37,31.75,436.73135820926495,4.339189,20,,
Mo,0.03,28.5,0.1,10.5,1.0,59.87,33.4,471.87854446687925,4.539689,20,,
Mo,0.03,28.5,0.1,10.5,1.5,59.37,35.050000000000004,498.84792903386995,4.740189,20,,
Mo,0.03,28.5,0.1,10.5,2.0,58.87,36.7,521.5841719516507,4.940689000000001,20,,
Mo,0.03,28.5,0.1,10.5,2.5,58.37,38.35,541.6152040769821,5.141189000000001,20,,
Mo,0.03,28.5,0.1,10.5,3.0,57.87,40.0,559.7246413751445,5.341689000000001,20,,
Mo,0.03,28.5,0.1,10.5,3.5,57.37,41.65,576.3779876733157,5.5421890000000005,20,,
Mo,0.03,28.5,0.1,10.5,4.0,56.87,43.300000000000004,591.8785444668792,5.742689,20,,
Mo,0.03,28.5,0.1,10.5,4.5,56.37,44.95,606.4369856940364,5.943189,20,,
Mo,0.03,28.5,0.1,10.5,5.0,55.87,46.6,620.206701766854,6.143689,20,,
Mo,0.03,28.5,0.1,10.5,5.5,55.37,48.25,633.303490056285,6.344189,20,,
Mo,0.03,28.5,0.1,10.5,6.0,54.87,49.9,645.8173136008606,6.544689,20,,
Mo,0.03,28.5,0.1,10.5,6.5,54.37,51.550000000000004,657.8197152824464,6.745189,20,,
Mo,0.03,28.5,0.1,10.5,7.0,53.87,53.199999999999996,669.3687017946302,6.945689000000001,20,,
Mo,0.03,28.5,0.1,10.5,7.5,53.37,54.85,680.5120789699789,7.146189,20,,
Mo,0.03,28.5,0.1,10.5,8.0,52.87,56.5,691.2897994364221,7.3466890000000005,20,,
Mo,0.03,28.5,0.1,10.5,8.5,52.37,58.15,701.7356581575973,7.547189000000001,20,,
Mo,0.03,28.5,0.1,10.5,9.0,51.87,59.800000000000004,711.8785444668792,7.747689,20,,
Mo,0.03,28.5,0.1,10.5,9.5,51.37,61.449999999999996,721.7433846450178,7.948189000000001,20,,
Mo,0.03,28.5,0.1,10.5,10.0,50.87,63.1,731.3518636870848,8.148689000000001,20,,
Mo,0.03,28.5,0.15,9.5,0.0,61.82,30.9,361.5079798611931,3.999764,20,,
Mo,0.03,28.5,0.15,9.5,0.5,61.32,32.55,446.3607936035788,4.200264,20,,
Mo,0.03,28.5,0.15,9.5,1.0,60.82,34.2,481.5079798611931,4.400764,20,,
Mo,0.03,28.5,0.15,9.5,1.5,60.32,35.85,508.4773644281838,4.601264,20,,
Mo,0.03,28.5,0.15,9.5,2.0,59.82,37.5,531.2136073459645,4.801764,20,,
Mo,0.03,28.5,0.15,9.5,2.5,59.32,39.15,551.2446394712958,5.002264,20,,
Mo,0.03,28.5,0.15,9.5,3.0,58.82,40.8,569.3540767694584,5.202764,20,,
Mo,0.03,28.5,0.15,9.5,3.5,58.32,42.449999999999996,586.0074230676296,5.403264,20,,
Mo,0.03,28.5,0.15,9.5,4.0,57.82,44.1,601.5079798611931,5.603764,20,,
Mo,0.03,28.5,0.15,9.5,4.5,57.32,45.75,616.0664210883502,5.804264,20,,
Mo,0.03,28.5,0.15,9.5,5.0,56.82,47.4,629.8361371611679,6.004764,20,,
Mo,0.03,28.5,0.15,9.5,5.5,56.32,49.05,642.932925450599,6.205264,20,,
Mo,0.03,28.5,0.15,9.5,6.0,55.82,50.699999999999996,655.4467489951744,6.405764,20,,
Mo,0.03,28.5,0.15,9.5,6.5,55.32,52.35,667.4491506767602,6.6062639999999995,20,,
Mo,0.03,28.5,0.15,9.5,7.0,54.82,53.99999999999999,678.9981371889439,6.806764,20,,
Mo,0.03,28.5,0.15,9.5,7.5,54.32,55.65,690.1415143642928,7.007263999999999,20,,
Mo,0.03,28.5,0.15,9.5,8.0,53.82,57.3,700.919234830736,7.207764,20,,
Mo,0.03,28.5,0.15,9.5,8.5,53.32,58.949999999999996,711.3650935519112,7.408264000000001,20,,
Mo,0.03,28.5,0.15,9.5,9.0,52.82,60.6,721.5079798611931,7.608764,20,,
Mo,0.03,28.5,0.15,9.5,9.5,52.32,62.24999999999999,731.3728200393316,7.809264000000001,20,,
Mo,0.03,28.5,0.15,9.5,10.0,51.82,63.9,740.9812990813987,8.009764,20,,
Mo,0.03,28.5,0.15,10.0,0.0,61.32,30.9,363.10939303487095,4.069264,20,,
Mo,0.03,28.5,0.15,10.0,0.5,60.82,32.55,447.96220677725665,4.269764,20,,
Mo,0.03,28.5,0.15,10.0,1.0,60.32,34.2,483.10939303487095,4.470264,20,,
Mo,0.03,28.5,0.15,10.0,1.5,59.82,35.85,510.0787776018616,4.670764,20,,
Mo,0.03,28.5,0.15,10.0,2.0,59.32,37.5,532.8150205196423,4.871264,20,,
Mo,0.03,28.5,0.15,10.0,2.5,58.82,39.15,552.8460526449737,5.071764000000001,20,,
Mo,0.03,28.5,0.15,10.0,3.0,58.32,40.8,570.9554899431362,5.272264000000001,20,,
Mo,0.03,28.5,0.15,10.0,3.5,57.82,42.449999999999996,587.6088362413075,5.472764000000001,20,,
Mo,0.03,28.5,0.15,10.0,4.0,57.32,44.1,603.1093930348709,5.6732640000000005,20,,
Mo,0.03,28.5,0.15,10.0,4.5,56.82,45.75,617.667834262028,5.873764,20,,
Mo,0.03,28.5,0.15,10.0,5.0,56.32,47.4,631.4375503348458,6.074264000000001,20,,
Mo,0.03,28.5,0.15,10.0,5.5,55.82,49.05,644.5343386242768,6.274764000000001,20,,
Mo,0.03,28.5,0.15,10.0,6.0,55.32,50.699999999999996,657.0481621688523,6.475264000000001,20,,
Mo,0.03,28.5,0.15,10.0,6.5,54.82,52.35,669.050563850438,6.675764000000001,20,,
Mo,0.03,28.5,0.15,10.0,7.0,54.32,53.99999999999999,680.5995503626218,6.876264000000001,20,,
Mo,0.03,28.5,0.15,10.0,7.5,53.82,55.65,691.7429275379707,7.076764000000001,20,,
Mo,0.03,28.5,0.15,10.0,8.0,53.32,57.3,702.5206480044137,7.277264000000001,20,,
Mo,0.03,28.5,0.15,10.0,8.5,52.82,58.949999999999996,712.9665067255889,7.4777640000000005,20,,
Mo,0.03,28.5,0.15,10.0,9.0,52.32,60.6,723.1093930348709,7.678264,20,,
Mo,0.03,28.5,0.15,10.0,9.5,51.82,62.24999999999999,732.9742332130095,7.878764,20,,
Mo,0.03,28.5,0.15,10.0,10.0,51.32,63.9,742.5827122550766,8.079264000000002,20,,
