X_element,C_wt%,Cr_wt%,N_wt%,Si_wt%,Ni_wt%,Fe_wt% (balance),PREN,Strength_proxy_MPa,Cost_proxy_$_per_kg,Service_T_C (info),Mn_wt%,Mo_wt%
Mn,0.07,29.0,0.0,10.0,,55.43,29.0,376.5003012274829,2.995091,20,5.5,
Mn,0.07,29.0,0.0,10.0,,54.93,29.0,379.10734779926946,3.004091,20,6.0,
Mn,0.07,29.0,0.0,10.0,,54.43,29.0,381.6078481495998,3.0130909999999997,20,6.5,
Mn,0.07,29.0,0.0,10.0,,53.93,29.0,384.0138870063048,3.0220909999999996,20,7.0,
Mn,0.07,29.0,0.0,10.0,,53.43,29.0,386.3354239178358,3.031091,20,7.5,
Mn,0.07,29.0,0.0,10.0,,52.93,29.0,388.58078234834477,3.040091,20,8.0,
Mn,0.07,29.0,0.0,10.0,,52.43,29.0,390.7570029152563,3.0490909999999998,20,8.5,
Mn,0.07,29.0,0.0,10.0,,51.93,29.0,392.87010422969,3.0580909999999997,20,9.0,
Mn,0.07,29.0,0.0,10.0,,51.43,29.0,394.92527926680225,3.0670909999999996,20,9.5,
Mn,0.07,29.0,0.0,10.0,,50.93,29.0,396.9270457338995,3.076091,20,10.0,
Mn,0.07,29.0,0.0,10.5,,60.43,29.0,319.431958010401,2.904591,20,0.0,
Mn,0.07,29.0,0.0,10.5,,59.93,29.0,337.1096275400647,2.913591,20,0.5,
Mn,0.07,29.0,0.0,10.5,,59.43,29.0,344.431958010401,2.9225909999999997,20,1.0,
Mn,0.07,29.0,0.0,10.5,,58.93,29.0,350.05057979519074,2.931591,20,1.5,
Mn,0.07,29.0,0.0,10.5,,58.43,29.0,354.78729706972837,2.940591,20,2.0,
Mn,0.07,29.0,0.0,10.5,,57.93,29.0,358.9604287625057,2.949591,20,2.5,
Mn,0.07,29.0,0.0,10.5,,57.43,29.0,362.73322819962294,2.9585909999999997,20,3.0,
Mn,0.07,29.0,0.0,10.5,,56.93,29.0,366.20267534507525,2.967591,20,3.5,
Mn,0.07,29.0,0.0,10.5,,56.43,29.0,369.431958010401,2.976591,20,4.0,
Mn,0.07,29.0,0.0,10.5,,55.93,29.0,372.464966599392,2.985591,20,4.5,
Mn,0.07,29.0,0.0,10.5,,55.43,29.0,375.33365744789575,2.994591,20,5.0,
Mn,0.07,29.0,0.0,10.5,,54.93,29.0,378.0621550081939,3.003591,20,5.5,
Mn,0.07,29.0,0.0,10.5,,54.43,29.0,380.66920157998044,3.012591,20,6.0,
Mn,0.07,29.0,0.0,10.5,,53.93,29.0,383.1697019303108,3.021591,20,6.5,
Mn,0.07,29.0,0.0,10.5,,53.43,29.0,385.5757407870158,3.030591,20,7.0,
Mn,0.07,29.0,0.0,10.5,,52.93,29.0,387.89727769854676,3.0395909999999997,20,7.5,
Mn,0.07,29.0,0.0,10.5,,52.43,29.0,390.14263612905575,3.048591,20,8.0,
Mn,0.07,29.0,0.0,10.5,,51.93,29.0,392.31885669596727,3.057591,20,8.5,
Mn,0.07,29.0,0.0,10.5,,51.43,29.0,394.431958010401,3.066591,20,9.0,
Mn,0.07,29.0,0.0,10.5,,50.93,29.0,396.4871330475132,3.0755909999999997,20,9.5,
Mn,0.07,29.0,0.0,10.5,,50.43,29.0,398.48889951461047,3.084591,20,10.0,
Mn,0.07,29.0,0.05,9.5,,61.379999999999995,29.8,356.5179146510084,2.887666,20,0.0,
Mn,0.07,29.0,0.05,9.5,,60.879999999999995,29.8,374.1955841806721,2.8966659999999997,20,0.5,
Mn,0.07,29.0,0.05,9.5,,60.379999999999995,29.8,381.5179146510084,2.9056659999999996,20,1.0,
Mn,0.07,29.0,0.05,9.5,,59.879999999999995,29.8,387.1365364357981,2.914666,20,1.5,
Mn,0.07,29.0,0.05,9.5,,59.379999999999995,29.8,391.8732537103358,2.923666,20,2.0,
Mn,0.07,29.0,0.05,9.5,,58.879999999999995,29.8,396.04638540311316,2.9326659999999998,20,2.5,
Mn,0.07,29.0,0.05,9.5,,58.379999999999995,29.8,399.8191848402304,2.9416659999999997,20,3.0,
Mn,0.07,29.0,0.05,9.5,,57.879999999999995,29.8,403.2886319856827,2.950666,20,3.5,
Mn,0.07,29.0,0.05,9.5,,57.379999999999995,29.8,406.5179146510084,2.959666,20,4.0,
Mn,0.07,29.0,0.05,9.5,,56.879999999999995,29.8,409.55092323999946,2.968666,20,4.5,
Mn,0.07,29.0,0.05,9.5,,56.379999999999995,29.8,412.4196140885032,2.9776659999999997,20,5.0,
Mn,0.07,29.0,0.05,9.5,,55.879999999999995,29.8,415.1481116488013,2.986666,20,5.5,
Mn,0.07,29.0,0.05,9.5,,55.379999999999995,29.8,417.7551582205879,2.995666,20,6.0,
Mn,0.07,29.0,0.05,9.5,,54.879999999999995,29.8,420.25565857091823,3.004666,20,6.5,
Mn,0.07,29.0,0.05,9.5,,54.379999999999995,29.8,422.6616974276232,3.0136659999999997,20,7.0,
Mn,0.07,29.0,0.05,9.5,,53.879999999999995,29.8,424.9832343391542,3.022666,20,7.5,
Mn,0.07,29.0,0.05,9.5,,53.379999999999995,29.8,427.2285927696632,3.031666,20,8.0,
Mn,0.07,29.0,0.05,9.5,,52.879999999999995,29.8,429.4048133365747,3.040666,20,8.5,
Mn,0.07,29.0,0.05,9.5,,52.379999999999995,29.8,431.5179146510084,3.0496659999999998,20,9.0,
Mn,0.07,29.0,0.05,9.5,,51.879999999999995,29.8,433.5730896881206,3.0586659999999997,20,9.5,
Mn,0.07,29.0,0.05,9.5,,51.379999999999995,29.8,435.5748561552179,3.067666,20,10.0,
Mn,0.07,29.0,0.05,10.0,,60.879999999999995,29.8,358.11932782468625,2.8961659999999996,20,0.0,
Mn,0.07,29.0,0.05,10.0,,60.379999999999995,29.8,375.79699735434997,2.9051659999999995,20,0.5,
Mn,0.07,29.0,0.05,10.0,,59.879999999999995,29.8,383.11932782468625,2.9141659999999994,20,1.0,
Mn,0.07,29.0,0.05,10.0,,59.379999999999995,29.8,388.737949609476,2.9231659999999997,20,1.5,
Mn,0.07,29.0,0.05,10.0,,58.879999999999995,29.8,393.47466688401363,2.9321659999999996,20,2.0,
Mn,0.07,29.0,0.05,10.0,,58.379999999999995,29.8,397.647798576791,2.9411659999999995,20,2.5,
Mn,0.07,29.0,0.05,10.0,,57.879999999999995,29.8,401.4205980139082,2.9501659999999994,20,3.0,
Mn,0.07,29.0,0.05,10.0,,57.379999999999995,29.8,404.8900451593605,2.9591659999999997,20,3.5,
Mn,0.07,29.0,0.05,10.0,,56.879999999999995,29.8,408.11932782468625,2.9681659999999996,20,4.0,
Mn,0.07,29.0,0.05,10.0,,56.379999999999995,29.8,411.1523364136773,2.9771659999999995,20,4.5,
Mn,0.07,29.0,0.05,10.0,,55.879999999999995,29.8,414.021027262181,2.9861659999999994,20,5.0,
Mn,0.07,29.0,0.05,10.0,,55.379999999999995,29.8,416.74952482247915,2.9951659999999998,20,5.5,
Mn,0.07,29.0,0.05,10.0,,54.879999999999995,29.8,419.3565713942657,3.0041659999999997,20,6.0,
Mn,0.07,29.0,0.05,10.0,,54.379999999999995,29.8,421.85707174459606,3.0131659999999996,20,6.5,
Mn,0.07,29.0,0.05,10.0,,53.879999999999995,29.8,424.26311060130104,3.0221659999999995,20,7.0,
Mn,0.07,29.0,0.05,10.0,,53.379999999999995,29.8,426.584647512832,3.031166,20,7.5,
Mn,0.07,29.0,0.05,10.0,,52.879999999999995,29.8,428.830005943341,3.0401659999999997,20,8.0,
Mn,0.07,29.0,0.05,10.0,,52.379999999999995,29.8,431.00622651025253,3.0491659999999996,20,8.5,
Mn,0.07,29.0,0.05,10.0,,51.879999999999995,29.8,433.11932782468625,3.0581659999999995,20,9.0,
Mn,0.07,29.0,0.05,10.0,,51.379999999999995,29.8,435.1745028617985,3.0671659999999994,20,9.5,
Mn,0.07,29.0,0.05,10.0,,50.879999999999995,29.8,437.1762693288957,3.0761659999999997,20,10.0,
Mn,0.07,29.0,0.05,10.5,,60.379999999999995,29.8,359.6811816053972,2.9046659999999997,20,0.0,
Mn,0.07,29.0,0.05,10.5,,59.879999999999995,29.8,377.35885113506095,2.9136659999999996,20,0.5,
Mn,0.07,29.0,0.05,10.5,,59.379999999999995,29.8,384.6811816053972,2.9226659999999995,20,1.0,
Mn,0.07,29.0,0.05,10.5,,58.879999999999995,29.8,390.299803390187,2.931666,20,1.5,
Mn,0.07,29.0,0.05,10.5,,58.379999999999995,29.8,395.0365206647246,2.940666,20,2.0,
Mn,0.07,29.0,0.05,10.5,,57.879999999999995,29.8,399.20965235750197,2.9496659999999997,20,2.5,
Mn,0.07,29.0,0.05,10.5,,57.379999999999995,29.8,402.9824517946192,2.9586659999999996,20,3.0,
Mn,0.07,29.0,0.05,10.5,,56.879999999999995,29.8,406.4518989400715,2.967666,20,3.5,
Mn,0.07,29.0,0.05,10.5,,56.379999999999995,29.8,409.6811816053972,2.976666,20,4.0,
Mn,0.07,29.0,0.05,10.5,,55.879999999999995,29.8,412.71419019438827,2.9856659999999997,20,4.5,
Mn,0.07,29.0,0.05,10.5,,55.379999999999995,29.8,415.582881042892,2.9946659999999996,20,5.0,
Mn,0.07,29.0,0.05,10.5,,54.879999999999995,29.8,418.3113786031901,3.003666,20,5.5,
Mn,0.07,29.0,0.05,10.5,,54.379999999999995,29.8,420.9184251749767,3.012666,20,6.0,
Mn,0.07,29.0,0.05,10.5,,53.879999999999995,29.8,423.41892552530703,3.0216659999999997,20,6.5,
Mn,0.07,29.0,0.05,10.5,,53.379999999999995,29.8,425.824964382012,3.0306659999999996,20,7.0,
Mn,0.07,29.0,0.05,10.5,,52.879999999999995,29.8,428.146501293543,3.0396659999999995,20,7.5,
Mn,0.07,29.0,0.05,10.5,,52.379999999999995,29.8,430.391859724052,3.048666,20,8.0,
Mn,0.07,29.0,0.05,10.5,,51.879999999999995,29.8,432.5680802909635,3.0576659999999998,20,8.5,
Mn,0.07,29.0,0.05,10.5,,51.379999999999995,29.8,434.6811816053972,3.0666659999999997,20,9.0,
Mn,0.07,29.0,0.05,10.5,,50.879999999999995,29.8,436.73635664250946,3.0756659999999996,20,9.5,
Mn,0.07,29.0,0.05,10.5,,50.379999999999995,29.8,438.7381231096067,3.084666,20,10.0,
Mn,0.07,29.0,0.1,9.5,,61.33,30.6,373.18968893904304,2.887741,20,0.0,
Mn,0.07,29.0,0.1,9.5,,60.83,30.6,390.8673584687067,2.896741,20,0.5,
Mn,0.07,29.0,0.1,9.5,,60.33,30.6,398.18968893904304,2.905741,20,1.0,
Mn,0.07,29.0,0.1,9.5,,59.83,30.6,403.80831072383273,2.9147410000000002,20,1.5,
Mn,0.07,29.0,0.1,9.5,,59.33,30.6,408.5450279983704,2.923741,20,2.0,
Mn,0.07,29.0,0.1,9.5,,58.83,30.6,412.7181596911478,2.932741,20,2.5,
Mn,0.07,29.0,0.1,9.5,,58.33,30.6,416.490959128265,2.941741,20,3.0,
Mn,0.07,29.0,0.1,9.5,,57.83,30.6,419.9604062737173,2.9507410000000003,20,3.5,
Mn,0.07,29.0,0.1,9.5,,57.33,30.6,423.18968893904304,2.959741,20,4.0,
Mn,0.07,29.0,0.1,9.5,,56.83,30.6,426.2226975280341,2.968741,20,4.5,
Mn,0.07,29.0,0.1,9.5,,56.33,30.6,429.0913883765378,2.977741,20,5.0,
Mn,0.07,29.0,0.1,9.5,,55.83,30.6,431.81988593683593,2.9867410000000003,20,5.5,
Mn,0.07,29.0,0.1,9.5,,55.33,30.6,434.4269325086225,2.995741,20,6.0,
Mn,0.07,29.0,0.1,9.5,,54.83,30.6,436.92743285895284,3.004741,20,6.5,
Mn,0.07,29.0,0.1,9.5,,54.33,30.6,439.3334717156578,3.013741,20,7.0,
Mn,0.07,29.0,0.1,9.5,,53.83,30.6,441.6550086271888,3.022741,20,7.5,
Mn,0.07,29.0,0.1,9.5,,53.33,30.6,443.9003670576978,3.0317410000000002,20,8.0,
Mn,0.07,29.0,0.1,9.5,,52.83,30.6,446.0765876246093,3.040741,20,8.5,
Mn,0.07,29.0,0.1,9.5,,52.33,30.6,448.18968893904304,3.049741,20,9.0,
Mn,0.07,29.0,0.1,9.5,,51.83,30.6,450.2448639761552,3.058741,20,9.5,
Mn,0.07,29.0,0.1,9.5,,51.33,30.6,452.2466304432525,3.0677410000000003,20,10.0,
Mn,0.07,29.0,0.1,10.0,,60.83,30.6,374.79110211272086,2.896241,20,0.0,
Mn,0.07,29.0,0.1,10.0,,60.33,30.6,392.4687716423846,2.9052409999999997,20,0.5,
Mn,0.07,29.0,0.1,10.0,,59.83,30.6,399.79110211272086,2.9142409999999996,20,1.0,
Mn,0.07,29.0,0.1,10.0,,59.33,30.6,405.4097238975106,2.923241,20,1.5,
Mn,0.07,29.0,0.1,10.0,,58.83,30.6,410.14644117204824,2.932241,20,2.0,
Mn,0.07,29.0,0.1,10.0,,58.33,30.6,414.3195728648256,2.9412409999999998,20,2.5,
Mn,0.07,29.0,0.1,10.0,,57.83,30.6,418.0923723019428,2.9502409999999997,20,3.0,
Mn,0.07,29.0,0.1,10.0,,57.33,30.6,421.5618194473951,2.959241,20,3.5,
Mn,0.07,29.0,0.1,10.0,,56.83,30.6,424.79110211272086,2.968241,20,4.0,
Mn,0.07,29.0,0.1,10.0,,56.33,30.6,427.8241107017119,2.977241,20,4.5,
Mn,0.07,29.0,0.1,10.0,,55.83,30.6,430.6928015502156,2.9862409999999997,20,5.0,
Mn,0.07,29.0,0.1,10.0,,55.33,30.6,433.42129911051376,2.995241,20,5.5,
Mn,0.07,29.0,0.1,10.0,,54.83,30.6,436.0283456823003,3.004241,20,6.0,
Mn,0.07,29.0,0.1,10.0,,54.33,30.6,438.52884603263067,3.013241,20,6.5,
Mn,0.07,29.0,0.1,10.0,,53.83,30.6,440.93488488933565,3.0222409999999997,20,7.0,
Mn,0.07,29.0,0.1,10.0,,53.33,30.6,443.25642180086663,3.0312409999999996,20,7.5,
Mn,0.07,29.0,0.1,10.0,,52.83,30.6,445.5017802313756,3.040241,20,8.0,
Mn,0.07,29.0,0.1,10.0,,52.33,30.6,447.67800079828714,3.049241,20,8.5,
Mn,0.07,29.0,0.1,10.0,,51.83,30.6,449.79110211272086,3.0582409999999998,20,9.0,
Mn,0.07,29.0,0.1,10.0,,51.33,30.6,451.8462771498331,3.0672409999999997,20,9.5,
Mn,0.07,29.0,0.1,10.0,,50.83,30.6,453.84804361693034,3.076241,20,10.0,
Mn,0.07,29.0,0.1,10.5,,60.33,30.6,376.35295589343184,2.904741,20,0.0,
Mn,0.07,29.0,0.1,10.5,,59.83,30.6,394.03062542309556,2.913741,20,0.5,
Mn,0.07,29.0,0.1,10.5,,59.33,30.6,401.35295589343184,2.922741,20,1.0,
Mn,0.07,29.0,0.1,10.5,,58.83,30.6,406.9715776782216,2.931741,20,1.5,
Mn,0.07,29.0,0.1,10.5,,58.33,30.6,411.7082949527592,2.940741,20,2.0,
Mn,0.07,29.0,0.1,10.5,,57.83,30.6,415.8814266455366,2.949741,20,2.5,
Mn,0.07,29.0,0.1,10.5,,57.33,30.6,419.6542260826538,2.958741,20,3.0,
Mn,0.07,29.0,0.1,10.5,,56.83,30.6,423.1236732281061,2.967741,20,3.5,
Mn,0.07,29.0,0.1,10.5,,56.33,30.6,426.35295589343184,2.976741,20,4.0,
Mn,0.07,29.0,0.1,10.5,,55.83,30.6,429.3859644824229,2.985741,20,4.5,
Mn,0.07,29.0,0.1,10.5,,55.33,30.6,432.2546553309266,2.994741,20,5.0,
Mn,0.07,29.0,0.1,10.5,,54.83,30.6,434.98315289122473,3.003741,20,5.5,
Mn,0.07,29.0,0.1,10.5,,54.33,30.6,437.5901994630113,3.012741,20,6.0,
Mn,0.07,29.0,0.1,10.5,,53.83,30.6,440.09069981334164,3.021741,20,6.5,
Mn,0.07,29.0,0.1,10.5,,53.33,30.6,442.4967386700466,3.030741,20,7.0,
Mn,0.07,29.0,0.1,10.5,,52.83,30.6,444.8182755815776,3.0397410000000002,20,7.5,
Mn,0.07,29.0,0.1,10.5,,52.33,30.6,447.0636340120866,3.048741,20,8.0,
Mn,0.07,29.0,0.1,10.5,,51.83,30.6,449.2398545789981,3.057741,20,8.5,
Mn,0.07,29.0,0.1,10.5,,51.33,30.6,451.35295589343184,3.066741,20,9.0,
Mn,0.07,29.0,0.1,10.5,,50.83,30.6,453.4081309305441,3.075741,20,9.5,
Mn,0.07,29.0,0.1,10.5,,50.33,30.6,455.4098973976413,3.084741,20,10.0,
Mn,0.07,29.0,0.15,9.5,,61.28,31.4,385.9823912877457,2.887816,20,0.0,
Mn,0.07,29.0,0.15,9.5,,60.78,31.4,403.66006081740943,2.896816,20,0.5,
Mn,0.07,29.0,0.15,9.5,,60.28,31.4,410.9823912877457,2.9058159999999997,20,1.0,
Mn,0.07,29.0,0.15,9.5,,59.78,31.4,416.60101307253547,2.914816,20,1.5,
Mn,0.07,29.0,0.15,9.5,,59.28,31.4,421.3377303470731,2.923816,20,2.0,
Mn,0.07,29.0,0.15,9.5,,58.78,31.4,425.51086203985045,2.932816,20,2.5,
Mn,0.07,29.0,0.15,9.5,,58.28,31.4,429.28366147696767,2.9418159999999998,20,3.0,
Mn,0.07,29.0,0.15,9.5,,57.78,31.4,432.75310862242,2.950816,20,3.5,
Mn,0.07,29.0,0.15,9.5,,57.28,31.4,435.9823912877457,2.959816,20,4.0,
Mn,0.07,29.0,0.15,9.5,,56.78,31.4,439.01539987673675,2.968816,20,4.5,
Mn,0.07,29.0,0.15,9.5,,56.28,31.4,441.88409072524047,2.977816,20,5.0,
Mn,0.07,29.0,0.15,9.5,,55.78,31.4,444.6125882855386,2.986816,20,5.5,
Mn,0.07,29.0,0.15,9.5,,55.28,31.4,447.21963485732516,2.995816,20,6.0,
Mn,0.07,29.0,0.15,9.5,,54.78,31.4,449.7201352076555,3.004816,20,6.5,
Mn,0.07,29.0,0.15,9.5,,54.28,31.4,452.1261740643605,3.013816,20,7.0,
Mn,0.07,29.0,0.15,9.5,,53.78,31.4,454.4477109758915,3.0228159999999997,20,7.5,
Mn,0.07,29.0,0.15,9.5,,53.28,31.4,456.69306940640047,3.031816,20,8.0,
Mn,0.07,29.0,0.15,9.5,,52.78,31.4,458.869289973312,3.040816,20,8.5,
Mn,0.07,29.0,0.15,9.5,,52.28,31.4,460.9823912877457,3.049816,20,9.0,
Mn,0.07,29.0,0.15,9.5,,51.78,31.4,463.03756632485795,3.0588159999999998,20,9.5,
Mn,0.07,29.0,0.15,9.5,,51.28,31.4,465.0393327919552,3.067816,20,10.0,
Mn,0.07,29.0,0.15,10.0,,60.78,31.4,387.58380446142354,2.8963159999999997,20,0.0,
Mn,0.07,29.0,0.15,10.0,,60.28,31.4,405.2614739910872,2.9053159999999996,20,0.5,
Mn,0.07,29.0,0.15,10.0,,59.78,31.4,412.58380446142354,2.9143159999999995,20,1.0,
Mn,0.07,29.0,0.15,10.0,,59.28,31.4,418.20242624621324,2.923316,20,1.5,
Mn,0.07,29.0,0.15,10.0,,58.78,31.4,422.9391435207509,2.9323159999999997,20,2.0,
Mn,0.07,29.0,0.15,10.0,,58.28,31.4,427.1122752135283,2.9413159999999996,20,2.5,
Mn,0.07,29.0,0.15,10.0,,57.78,31.4,430.8850746506455,2.9503159999999995,20,3.0,
Mn,0.07,29.0,0.15,10.0,,57.28,31.4,434.3545217960978,2.959316,20,3.5,
Mn,0.07,29.0,0.15,10.0,,56.78,31.4,437.58380446142354,2.9683159999999997,20,4.0,
Mn,0.07,29.0,0.15,10.0,,56.28,31.4,440.6168130504146,2.9773159999999996,20,4.5,
Mn,0.07,29.0,0.15,10.0,,55.78,31.4,443.4855038989183,2.9863159999999995,20,5.0,
Mn,0.07,29.0,0.15,10.0,,55.28,31.4,446.21400145921643,2.995316,20,5.5,
Mn,0.07,29.0,0.15,10.0,,54.78,31.4,448.821048031003,3.0043159999999998,20,6.0,
Mn,0.07,29.0,0.15,10.0,,54.28,31.4,451.32154838133334,3.0133159999999997,20,6.5,
Mn,0.07,29.0,0.15,10.0,,53.78,31.4,453.7275872380383,3.0223159999999996,20,7.0,
Mn,0.07,29.0,0.15,10.0,,53.28,31.4,456.0491241495693,3.0313159999999995,20,7.5,
Mn,0.07,29.0,0.15,10.0,,52.78,31.4,458.2944825800783,3.040316,20,8.0,
Mn,0.07,29.0,0.15,10.0,,52.28,31.4,460.4707031469898,3.0493159999999997,20,8.5,
Mn,0.07,29.0,0.15,10.0,,51.78,31.4,462.58380446142354,3.0583159999999996,20,9.0,
Mn,0.07,29.0,0.15,10.0,,51.28,31.4,464.6389794985357,3.0673159999999995,20,9.5,
Mn,0.07,29.0,0.15,10.0,,50.78,31.4,466.640745965633,3.076316,20,10.0,
Mn,0.07,29.0,0.15,10.5,,60.28,31.4,389.1456582421346,2.904816,20,0.0,
Mn,0.07,29.0,0.15,10.5,,59.78,31.4,406.8233277717983,2.9138159999999997,20,0.5,
Mn,0.07,29.0,0.15,10.5,,59.28,31.4,414.1456582421346,2.9228159999999996,20,1.0,
Mn,0.07,29.0,0.15,10.5,,58.78,31.4,419.7642800269243,2.931816,20,1.5,
Mn,0.07,29.0,0.15,10.5,,58.28,31.4,424.50099730146195,2.940816,20,2.0,
Mn,0.07,29.0,0.15,10.5,,57.78,31.4,428.6741289942393,2.9498159999999998,20,2.5,
Mn,0.07,29.0,0.15,10.5,,57.28,31.4,432.4469284313565,2.9588159999999997,20,3.0,
Mn,0.07,29.0,0.15,10.5,,56.78,31.4,435.91637557680883,2.967816,20,3.5,
Mn,0.07,29.0,0.15,10.5,,56.28,31.4,439.1456582421346,2.976816,20,4.0,
Mn,0.07,29.0,0.15,10.5,,55.78,31.4,442.1786668311256,2.985816,20,4.5,
Mn,0.07,29.0,0.15,10.5,,55.28,31.4,445.04735767962933,2.9948159999999997,20,5.0,
Mn,0.07,29.0,0.15,10.5,,54.78,31.4,447.77585523992747,3.003816,20,5.5,
Mn,0.07,29.0,0.15,10.5,,54.28,31.4,450.382901811714,3.012816,20,6.0,
Mn,0.07,29.0,0.15,10.5,,53.78,31.4,452.8834021620444,3.021816,20,6.5,
Mn,0.07,29.0,0.15,10.5,,53.28,31.4,455.28944101874936,3.0308159999999997,20,7.0,
Mn,0.07,29.0,0.15,10.5,,52.78,31.4,457.61097793028034,3.039816,20,7.5,
Mn,0.07,29.0,0.15,10.5,,52.28,31.4,459.8563363607893,3.048816,20,8.0,
Mn,0.07,29.0,0.15,10.5,,51.78,31.4,462.03255692770085,3.057816,20,8.5,
Mn,0.07,29.0,0.15,10.5,,51.28,31.4,464.1456582421346,3.0668159999999998,20,9.0,
Mn,0.07,29.0,0.15,10.5,,50.78,31.4,466.2008332792468,3.0758159999999997,20,9.5,
Mn,0.07,29.0,0.15,10.5,,50.28,31.4,468.20259974634405,3.084816,20,10.0,
Mn,0.08,27.0,0.0,9.5,,63.42,27.0,314.22015294307664,2.6996040000000003,20,0.0,
Mn,0.08,27.0,0.0,9.5,,62.92,27.0,331.89782247274036,2.7086040000000002,20,0.5,
Mn,0.08,27.0,0.0,9.5,,62.42,27.0,339.22015294307664,2.717604,20,1.0,
Mn,0.08,27.0,0.0,9.5,,61.92,27.0,344.8387747278664,2.7266040000000005,20,1.5,
Mn,0.08,27.0,0.0,9.5,,61.42,27.0,349.575492002404,2.7356040000000004,20,2.0,
Mn,0.08,27.0,0.0,9.5,,60.92,27.0,353.7486236951814,2.7446040000000003,20,2.5,
Mn,0.08,27.0,0.0,9.5,,60.42,27.0,357.5214231322986,2.753604,20,3.0,
Mn,0.08,27.0,0.0,9.5,,59.92,27.0,360.9908702777509,2.7626040000000005,20,3.5,
Mn,0.08,27.0,0.0,9.5,,59.42,27.0,364.22015294307664,2.7716040000000004,20,4.0,
Mn,0.08,27.0,0.0,9.5,,58.92,27.0,367.2531615320677,2.7806040000000003,20,4.5,
Mn,0.08,27.0,0.0,9.5,,58.42,27.0,370.1218523805714,2.789604,20,5.0,
Mn,0.08,27.0,0.0,9.5,,57.92,27.0,372.85034994086953,2.7986040000000005,20,5.5,
Mn,0.08,27.0,0.0,9.5,,57.42,27.0,375.4573965126561,2.8076040000000004,20,6.0,
Mn,0.08,27.0,0.0,9.5,,56.92,27.0,377.95789686298644,2.8166040000000003,20,6.5,
Mn,0.08,27.0,0.0,9.5,,56.42,27.0,380.3639357196914,2.8256040000000002,20,7.0,
Mn,0.08,27.0,0.0,9.5,,55.92,27.0,382.6854726312224,2.8346040000000006,20,7.5,
Mn,0.08,27.0,0.0,9.5,,55.42,27.0,384.9308310617314,2.8436040000000005,20,8.0,
Mn,0.08,27.0,0.0,9.5,,54.92,27.0,387.1070516286429,2.8526040000000004,20,8.5,
Mn,0.08,27.0,0.0,9.5,,54.42,27.0,389.22015294307664,2.8616040000000003,20,9.0,
Mn,0.08,27.0,0.0,9.5,,53.92,27.0,391.2753279801889,2.870604,20,9.5,
Mn,0.08,27.0,0.0,9.5,,53.42,27.0,393.2770944472861,2.8796040000000005,20,10.0,
Mn,0.08,27.0,0.0,10.0,,62.92,27.0,315.82156611675447,2.708104,20,0.0,
Mn,0.08,27.0,0.0,10.0,,62.42,27.0,333.49923564641813,2.717104,20,0.5,
Mn,0.08,27.0,0.0,10.0,,61.92,27.0,340.82156611675447,2.726104,20,1.0,
Mn,0.08,27.0,0.0,10.0,,61.42,27.0,346.44018790154416,2.735104,20,1.5,
Mn,0.08,27.0,0.0,10.0,,60.92,27.0,351.17690517608185,2.744104,20,2.0,
Mn,0.08,27.0,0.0,10.0,,60.42,27.0,355.3500368688592,2.753104,20,2.5,
Mn,0.08,27.0,0.0,10.0,,59.92,27.0,359.1228363059764,2.762104,20,3.0,
Mn,0.08,27.0,0.0,10.0,,59.42,27.0,362.5922834514287,2.7711040000000002,20,3.5,
Mn,0.08,27.0,0.0,10.0,,58.92,27.0,365.82156611675447,2.780104,20,4.0,
Mn,0.08,27.0,0.0,10.0,,58.42,27.0,368.8545747057455,2.789104,20,4.5,
Mn,0.08,27.0,0.0,10.0,,57.92,27.0,371.7232655542492,2.798104,20,5.0,
Mn,0.08,27.0,0.0,10.0,,57.42,27.0,374.45176311454736,2.8071040000000003,20,5.5,
Mn,0.08,27.0,0.0,10.0,,56.92,27.0,377.0588096863339,2.816104,20,6.0,
Mn,0.08,27.0,0.0,10.0,,56.42,27.0,379.5593100366643,2.825104,20,6.5,
Mn,0.08,27.0,0.0,10.0,,55.92,27.0,381.96534889336925,2.834104,20,7.0,
Mn,0.08,27.0,0.0,10.0,,55.42,27.0,384.28688580490024,2.8431040000000003,20,7.5,
Mn,0.08,27.0,0.0,10.0,,54.92,27.0,386.5322442354092,2.852104,20,8.0,
Mn,0.08,27.0,0.0,10.0,,54.42,27.0,388.70846480232075,2.861104,20,8.5,
Mn,0.08,27.0,0.0,10.0,,53.92,27.0,390.82156611675447,2.870104,20,9.0,
Mn,0.08,27.0,0.0,10.0,,53.42,27.0,392.87674115386665,2.879104,20,9.5,
Mn,0.08,27.0,0.0,10.0,,52.92,27.0,394.87850762096394,2.8881040000000002,20,10.0,
Mn,0.08,27.0,0.0,10.5,,62.42,27.0,317.3834198974655,2.7166040000000002,20,0.0,
Mn,0.08,27.0,0.0,10.5,,61.92,27.0,335.0610894271292,2.725604,20,0.5,
Mn,0.08,27.0,0.0,10.5,,61.42,27.0,342.3834198974655,2.734604,20,1.0,
Mn,0.08,27.0,0.0,10.5,,60.92,27.0,348.00204168225525,2.7436040000000004,20,1.5,
Mn,0.08,27.0,0.0,10.5,,60.42,27.0,352.7387589567929,2.7526040000000003,20,2.0,
Mn,0.08,27.0,0.0,10.5,,59.92,27.0,356.91189064957024,2.761604,20,2.5,
Mn,0.08,27.0,0.0,10.5,,59.42,27.0,360.68469008668745,2.770604,20,3.0,
